X Y  Index
0.891089 0.0990099 :111
0.990099 0.0990099 :112
1.08911 0.0990099 :113
1.18812 0.0990099 :114
1.28713 0.0990099 :115
1.38614 0.0990099 :116
1.48515 0.0990099 :117
1.58416 0.0990099 :118
1.68317 0.0990099 :119
1.78218 0.0990099 :120
1.88119 0.0990099 :121
1.9802 0.0990099 :122
2.07921 0.0990099 :123
2.17822 0.0990099 :124
2.27723 0.0990099 :125
2.37624 0.0990099 :126
2.47525 0.0990099 :127
2.57426 0.0990099 :128
2.67327 0.0990099 :129
2.77228 0.0990099 :130
2.87129 0.0990099 :131
2.9703 0.0990099 :132
3.06931 0.0990099 :133
3.16832 0.0990099 :134
3.26733 0.0990099 :135
3.36634 0.0990099 :136
3.46535 0.0990099 :137
3.56436 0.0990099 :138
3.66337 0.0990099 :139
3.76238 0.0990099 :140
3.86139 0.0990099 :141
3.9604 0.0990099 :142
4.05941 0.0990099 :143
4.15842 0.0990099 :144
4.25743 0.0990099 :145
4.35644 0.0990099 :146
4.45545 0.0990099 :147
4.55446 0.0990099 :148
4.65347 0.0990099 :149
4.75248 0.0990099 :150
4.85149 0.0990099 :151
4.9505 0.0990099 :152
5.0495 0.0990099 :153
5.14851 0.0990099 :154
5.24752 0.0990099 :155
5.34653 0.0990099 :156
5.44554 0.0990099 :157
5.54455 0.0990099 :158
5.64356 0.0990099 :159
5.74257 0.0990099 :160
5.84158 0.0990099 :161
5.94059 0.0990099 :162
6.0396 0.0990099 :163
6.13861 0.0990099 :164
6.23762 0.0990099 :165
6.33663 0.0990099 :166
6.43564 0.0990099 :167
6.53465 0.0990099 :168
6.63366 0.0990099 :169
6.73267 0.0990099 :170
6.83168 0.0990099 :171
6.93069 0.0990099 :172
7.0297 0.0990099 :173
7.12871 0.0990099 :174
7.22772 0.0990099 :175
7.32673 0.0990099 :176
7.42574 0.0990099 :177
7.52475 0.0990099 :178
7.62376 0.0990099 :179
7.72277 0.0990099 :180
7.82178 0.0990099 :181
7.92079 0.0990099 :182
8.0198 0.0990099 :183
8.11881 0.0990099 :184
8.21782 0.0990099 :185
8.31683 0.0990099 :186
8.41584 0.0990099 :187
8.51485 0.0990099 :188
8.61386 0.0990099 :189
8.71287 0.0990099 :190
8.81188 0.0990099 :191
8.91089 0.0990099 :192
9.0099 0.0990099 :193
9.10891 0.0990099 :194
9.20792 0.0990099 :195
9.30693 0.0990099 :196
9.40594 0.0990099 :197
9.50495 0.0990099 :198
9.60396 0.0990099 :199
9.70297 0.0990099 :200
9.80198 0.0990099 :201
9.90099 0.0990099 :202
X Y  Index
---------------------------------------------------
0 0.19802 :204
0.0990099 0.19802 :205
0.19802 0.19802 :206
0.29703 0.19802 :207
0.39604 0.19802 :208
0.49505 0.19802 :209
0.594059 0.19802 :210
0.693069 0.19802 :211
0.792079 0.19802 :212
0.891089 0.19802 :213
0.990099 0.19802 :214
1.08911 0.19802 :215
1.18812 0.19802 :216
1.28713 0.19802 :217
1.38614 0.19802 :218
1.48515 0.19802 :219
1.58416 0.19802 :220
1.68317 0.19802 :221
1.78218 0.19802 :222
1.88119 0.19802 :223
1.9802 0.19802 :224
2.07921 0.19802 :225
2.17822 0.19802 :226
2.27723 0.19802 :227
2.37624 0.19802 :228
2.47525 0.19802 :229
2.57426 0.19802 :230
2.67327 0.19802 :231
2.77228 0.19802 :232
2.87129 0.19802 :233
2.9703 0.19802 :234
3.06931 0.19802 :235
3.16832 0.19802 :236
3.26733 0.19802 :237
3.36634 0.19802 :238
3.46535 0.19802 :239
3.56436 0.19802 :240
3.66337 0.19802 :241
3.76238 0.19802 :242
3.86139 0.19802 :243
3.9604 0.19802 :244
4.05941 0.19802 :245
4.15842 0.19802 :246
4.25743 0.19802 :247
4.35644 0.19802 :248
4.45545 0.19802 :249
4.55446 0.19802 :250
4.65347 0.19802 :251
4.75248 0.19802 :252
4.85149 0.19802 :253
4.9505 0.19802 :254
5.0495 0.19802 :255
5.14851 0.19802 :256
5.24752 0.19802 :257
5.34653 0.19802 :258
5.44554 0.19802 :259
5.54455 0.19802 :260
5.64356 0.19802 :261
5.74257 0.19802 :262
5.84158 0.19802 :263
5.94059 0.19802 :264
6.0396 0.19802 :265
6.13861 0.19802 :266
6.23762 0.19802 :267
6.33663 0.19802 :268
6.43564 0.19802 :269
6.53465 0.19802 :270
6.63366 0.19802 :271
6.73267 0.19802 :272
6.83168 0.19802 :273
6.93069 0.19802 :274
7.0297 0.19802 :275
7.12871 0.19802 :276
7.22772 0.19802 :277
7.32673 0.19802 :278
7.42574 0.19802 :279
7.52475 0.19802 :280
7.62376 0.19802 :281
7.72277 0.19802 :282
7.82178 0.19802 :283
7.92079 0.19802 :284
8.0198 0.19802 :285
8.11881 0.19802 :286
8.21782 0.19802 :287
8.31683 0.19802 :288
8.41584 0.19802 :289
8.51485 0.19802 :290
8.61386 0.19802 :291
8.71287 0.19802 :292
8.81188 0.19802 :293
8.91089 0.19802 :294
9.0099 0.19802 :295
9.10891 0.19802 :296
9.20792 0.19802 :297
9.30693 0.19802 :298
9.40594 0.19802 :299
9.50495 0.19802 :300
9.60396 0.19802 :301
9.70297 0.19802 :302
9.80198 0.19802 :303
9.90099 0.19802 :304
X Y  Index
---------------------------------------------------
0 0.29703 :306
0.0990099 0.29703 :307
0.19802 0.29703 :308
0.29703 0.29703 :309
0.39604 0.29703 :310
0.49505 0.29703 :311
0.594059 0.29703 :312
0.693069 0.29703 :313
0.792079 0.29703 :314
0.891089 0.29703 :315
0.990099 0.29703 :316
1.08911 0.29703 :317
1.18812 0.29703 :318
1.28713 0.29703 :319
1.38614 0.29703 :320
1.48515 0.29703 :321
1.58416 0.29703 :322
1.68317 0.29703 :323
1.78218 0.29703 :324
1.88119 0.29703 :325
1.9802 0.29703 :326
2.07921 0.29703 :327
2.17822 0.29703 :328
2.27723 0.29703 :329
2.37624 0.29703 :330
2.47525 0.29703 :331
2.57426 0.29703 :332
2.67327 0.29703 :333
2.77228 0.29703 :334
2.87129 0.29703 :335
2.9703 0.29703 :336
3.06931 0.29703 :337
3.16832 0.29703 :338
3.26733 0.29703 :339
3.36634 0.29703 :340
3.46535 0.29703 :341
3.56436 0.29703 :342
3.66337 0.29703 :343
3.76238 0.29703 :344
3.86139 0.29703 :345
3.9604 0.29703 :346
4.05941 0.29703 :347
4.15842 0.29703 :348
4.25743 0.29703 :349
4.35644 0.29703 :350
4.45545 0.29703 :351
4.55446 0.29703 :352
4.65347 0.29703 :353
4.75248 0.29703 :354
4.85149 0.29703 :355
4.9505 0.29703 :356
5.0495 0.29703 :357
5.14851 0.29703 :358
5.24752 0.29703 :359
5.34653 0.29703 :360
5.44554 0.29703 :361
5.54455 0.29703 :362
5.64356 0.29703 :363
5.74257 0.29703 :364
5.84158 0.29703 :365
5.94059 0.29703 :366
6.0396 0.29703 :367
6.13861 0.29703 :368
6.23762 0.29703 :369
6.33663 0.29703 :370
6.43564 0.29703 :371
6.53465 0.29703 :372
6.63366 0.29703 :373
6.73267 0.29703 :374
6.83168 0.29703 :375
6.93069 0.29703 :376
7.0297 0.29703 :377
7.12871 0.29703 :378
7.22772 0.29703 :379
7.32673 0.29703 :380
7.42574 0.29703 :381
7.52475 0.29703 :382
7.62376 0.29703 :383
7.72277 0.29703 :384
7.82178 0.29703 :385
7.92079 0.29703 :386
8.0198 0.29703 :387
8.11881 0.29703 :388
8.21782 0.29703 :389
8.31683 0.29703 :390
8.41584 0.29703 :391
8.51485 0.29703 :392
8.61386 0.29703 :393
8.71287 0.29703 :394
8.81188 0.29703 :395
8.91089 0.29703 :396
9.0099 0.29703 :397
9.10891 0.29703 :398
9.20792 0.29703 :399
9.30693 0.29703 :400
9.40594 0.29703 :401
9.50495 0.29703 :402
9.60396 0.29703 :403
9.70297 0.29703 :404
9.80198 0.29703 :405
9.90099 0.29703 :406
X Y  Index
---------------------------------------------------
0 0.39604 :408
0.0990099 0.39604 :409
0.19802 0.39604 :410
0.29703 0.39604 :411
0.39604 0.39604 :412
0.49505 0.39604 :413
0.594059 0.39604 :414
0.693069 0.39604 :415
0.792079 0.39604 :416
0.891089 0.39604 :417
0.990099 0.39604 :418
1.08911 0.39604 :419
1.18812 0.39604 :420
1.28713 0.39604 :421
1.38614 0.39604 :422
1.48515 0.39604 :423
1.58416 0.39604 :424
1.68317 0.39604 :425
1.78218 0.39604 :426
1.88119 0.39604 :427
1.9802 0.39604 :428
2.07921 0.39604 :429
2.17822 0.39604 :430
2.27723 0.39604 :431
2.37624 0.39604 :432
2.47525 0.39604 :433
2.57426 0.39604 :434
2.67327 0.39604 :435
2.77228 0.39604 :436
2.87129 0.39604 :437
2.9703 0.39604 :438
3.06931 0.39604 :439
3.16832 0.39604 :440
3.26733 0.39604 :441
3.36634 0.39604 :442
3.46535 0.39604 :443
3.56436 0.39604 :444
3.66337 0.39604 :445
3.76238 0.39604 :446
3.86139 0.39604 :447
3.9604 0.39604 :448
4.05941 0.39604 :449
4.15842 0.39604 :450
4.25743 0.39604 :451
4.35644 0.39604 :452
4.45545 0.39604 :453
4.55446 0.39604 :454
4.65347 0.39604 :455
4.75248 0.39604 :456
4.85149 0.39604 :457
4.9505 0.39604 :458
5.0495 0.39604 :459
5.14851 0.39604 :460
5.24752 0.39604 :461
5.34653 0.39604 :462
5.44554 0.39604 :463
5.54455 0.39604 :464
5.64356 0.39604 :465
5.74257 0.39604 :466
5.84158 0.39604 :467
5.94059 0.39604 :468
6.0396 0.39604 :469
6.13861 0.39604 :470
6.23762 0.39604 :471
6.33663 0.39604 :472
6.43564 0.39604 :473
6.53465 0.39604 :474
6.63366 0.39604 :475
6.73267 0.39604 :476
6.83168 0.39604 :477
6.93069 0.39604 :478
7.0297 0.39604 :479
7.12871 0.39604 :480
7.22772 0.39604 :481
7.32673 0.39604 :482
7.42574 0.39604 :483
7.52475 0.39604 :484
7.62376 0.39604 :485
7.72277 0.39604 :486
7.82178 0.39604 :487
7.92079 0.39604 :488
8.0198 0.39604 :489
8.11881 0.39604 :490
8.21782 0.39604 :491
8.31683 0.39604 :492
8.41584 0.39604 :493
8.51485 0.39604 :494
8.61386 0.39604 :495
8.71287 0.39604 :496
8.81188 0.39604 :497
8.91089 0.39604 :498
9.0099 0.39604 :499
9.10891 0.39604 :500
9.20792 0.39604 :501
9.30693 0.39604 :502
9.40594 0.39604 :503
9.50495 0.39604 :504
9.60396 0.39604 :505
9.70297 0.39604 :506
9.80198 0.39604 :507
9.90099 0.39604 :508
X Y  Index
---------------------------------------------------
0 0.49505 :510
0.0990099 0.49505 :511
0.19802 0.49505 :512
0.29703 0.49505 :513
0.39604 0.49505 :514
0.49505 0.49505 :515
0.594059 0.49505 :516
0.693069 0.49505 :517
0.792079 0.49505 :518
0.891089 0.49505 :519
0.990099 0.49505 :520
1.08911 0.49505 :521
1.18812 0.49505 :522
1.28713 0.49505 :523
1.38614 0.49505 :524
1.48515 0.49505 :525
1.58416 0.49505 :526
1.68317 0.49505 :527
1.78218 0.49505 :528
1.88119 0.49505 :529
1.9802 0.49505 :530
2.07921 0.49505 :531
2.17822 0.49505 :532
2.27723 0.49505 :533
2.37624 0.49505 :534
2.47525 0.49505 :535
2.57426 0.49505 :536
2.67327 0.49505 :537
2.77228 0.49505 :538
2.87129 0.49505 :539
2.9703 0.49505 :540
3.06931 0.49505 :541
3.16832 0.49505 :542
3.26733 0.49505 :543
3.36634 0.49505 :544
3.46535 0.49505 :545
3.56436 0.49505 :546
3.66337 0.49505 :547
3.76238 0.49505 :548
3.86139 0.49505 :549
3.9604 0.49505 :550
4.05941 0.49505 :551
4.15842 0.49505 :552
4.25743 0.49505 :553
4.35644 0.49505 :554
4.45545 0.49505 :555
4.55446 0.49505 :556
4.65347 0.49505 :557
4.75248 0.49505 :558
4.85149 0.49505 :559
4.9505 0.49505 :560
5.0495 0.49505 :561
5.14851 0.49505 :562
5.24752 0.49505 :563
5.34653 0.49505 :564
5.44554 0.49505 :565
5.54455 0.49505 :566
5.64356 0.49505 :567
5.74257 0.49505 :568
5.84158 0.49505 :569
5.94059 0.49505 :570
6.0396 0.49505 :571
6.13861 0.49505 :572
6.23762 0.49505 :573
6.33663 0.49505 :574
6.43564 0.49505 :575
6.53465 0.49505 :576
6.63366 0.49505 :577
6.73267 0.49505 :578
6.83168 0.49505 :579
6.93069 0.49505 :580
7.0297 0.49505 :581
7.12871 0.49505 :582
7.22772 0.49505 :583
7.32673 0.49505 :584
7.42574 0.49505 :585
7.52475 0.49505 :586
7.62376 0.49505 :587
7.72277 0.49505 :588
7.82178 0.49505 :589
7.92079 0.49505 :590
8.0198 0.49505 :591
8.11881 0.49505 :592
8.21782 0.49505 :593
8.31683 0.49505 :594
8.41584 0.49505 :595
8.51485 0.49505 :596
8.61386 0.49505 :597
8.71287 0.49505 :598
8.81188 0.49505 :599
8.91089 0.49505 :600
9.0099 0.49505 :601
9.10891 0.49505 :602
9.20792 0.49505 :603
9.30693 0.49505 :604
9.40594 0.49505 :605
9.50495 0.49505 :606
9.60396 0.49505 :607
9.70297 0.49505 :608
9.80198 0.49505 :609
9.90099 0.49505 :610
X Y  Index
---------------------------------------------------
0 0.594059 :612
0.0990099 0.594059 :613
0.19802 0.594059 :614
0.29703 0.594059 :615
0.39604 0.594059 :616
0.49505 0.594059 :617
0.594059 0.594059 :618
0.693069 0.594059 :619
0.792079 0.594059 :620
0.891089 0.594059 :621
0.990099 0.594059 :622
1.08911 0.594059 :623
1.18812 0.594059 :624
1.28713 0.594059 :625
1.38614 0.594059 :626
1.48515 0.594059 :627
1.58416 0.594059 :628
1.68317 0.594059 :629
1.78218 0.594059 :630
1.88119 0.594059 :631
1.9802 0.594059 :632
2.07921 0.594059 :633
2.17822 0.594059 :634
2.27723 0.594059 :635
2.37624 0.594059 :636
2.47525 0.594059 :637
2.57426 0.594059 :638
2.67327 0.594059 :639
2.77228 0.594059 :640
2.87129 0.594059 :641
2.9703 0.594059 :642
3.06931 0.594059 :643
3.16832 0.594059 :644
3.26733 0.594059 :645
3.36634 0.594059 :646
3.46535 0.594059 :647
3.56436 0.594059 :648
3.66337 0.594059 :649
3.76238 0.594059 :650
3.86139 0.594059 :651
3.9604 0.594059 :652
4.05941 0.594059 :653
4.15842 0.594059 :654
4.25743 0.594059 :655
4.35644 0.594059 :656
4.45545 0.594059 :657
4.55446 0.594059 :658
4.65347 0.594059 :659
4.75248 0.594059 :660
4.85149 0.594059 :661
4.9505 0.594059 :662
5.0495 0.594059 :663
5.14851 0.594059 :664
5.24752 0.594059 :665
5.34653 0.594059 :666
5.44554 0.594059 :667
5.54455 0.594059 :668
5.64356 0.594059 :669
5.74257 0.594059 :670
5.84158 0.594059 :671
5.94059 0.594059 :672
6.0396 0.594059 :673
6.13861 0.594059 :674
6.23762 0.594059 :675
6.33663 0.594059 :676
6.43564 0.594059 :677
6.53465 0.594059 :678
6.63366 0.594059 :679
6.73267 0.594059 :680
6.83168 0.594059 :681
6.93069 0.594059 :682
7.0297 0.594059 :683
7.12871 0.594059 :684
7.22772 0.594059 :685
7.32673 0.594059 :686
7.42574 0.594059 :687
7.52475 0.594059 :688
7.62376 0.594059 :689
7.72277 0.594059 :690
7.82178 0.594059 :691
7.92079 0.594059 :692
8.0198 0.594059 :693
8.11881 0.594059 :694
8.21782 0.594059 :695
8.31683 0.594059 :696
8.41584 0.594059 :697
8.51485 0.594059 :698
8.61386 0.594059 :699
8.71287 0.594059 :700
8.81188 0.594059 :701
8.91089 0.594059 :702
9.0099 0.594059 :703
9.10891 0.594059 :704
9.20792 0.594059 :705
9.30693 0.594059 :706
9.40594 0.594059 :707
9.50495 0.594059 :708
9.60396 0.594059 :709
9.70297 0.594059 :710
9.80198 0.594059 :711
9.90099 0.594059 :712
X Y  Index
---------------------------------------------------
0 0.693069 :714
0.0990099 0.693069 :715
0.19802 0.693069 :716
0.29703 0.693069 :717
0.39604 0.693069 :718
0.49505 0.693069 :719
0.594059 0.693069 :720
0.693069 0.693069 :721
0.792079 0.693069 :722
0.891089 0.693069 :723
0.990099 0.693069 :724
1.08911 0.693069 :725
1.18812 0.693069 :726
1.28713 0.693069 :727
1.38614 0.693069 :728
1.48515 0.693069 :729
1.58416 0.693069 :730
1.68317 0.693069 :731
1.78218 0.693069 :732
1.88119 0.693069 :733
1.9802 0.693069 :734
2.07921 0.693069 :735
2.17822 0.693069 :736
2.27723 0.693069 :737
2.37624 0.693069 :738
2.47525 0.693069 :739
2.57426 0.693069 :740
2.67327 0.693069 :741
2.77228 0.693069 :742
2.87129 0.693069 :743
2.9703 0.693069 :744
3.06931 0.693069 :745
3.16832 0.693069 :746
3.26733 0.693069 :747
3.36634 0.693069 :748
3.46535 0.693069 :749
3.56436 0.693069 :750
3.66337 0.693069 :751
3.76238 0.693069 :752
3.86139 0.693069 :753
3.9604 0.693069 :754
4.05941 0.693069 :755
4.15842 0.693069 :756
4.25743 0.693069 :757
4.35644 0.693069 :758
4.45545 0.693069 :759
4.55446 0.693069 :760
4.65347 0.693069 :761
4.75248 0.693069 :762
4.85149 0.693069 :763
4.9505 0.693069 :764
5.0495 0.693069 :765
5.14851 0.693069 :766
5.24752 0.693069 :767
5.34653 0.693069 :768
5.44554 0.693069 :769
5.54455 0.693069 :770
5.64356 0.693069 :771
5.74257 0.693069 :772
5.84158 0.693069 :773
5.94059 0.693069 :774
6.0396 0.693069 :775
6.13861 0.693069 :776
6.23762 0.693069 :777
6.33663 0.693069 :778
6.43564 0.693069 :779
6.53465 0.693069 :780
6.63366 0.693069 :781
6.73267 0.693069 :782
6.83168 0.693069 :783
6.93069 0.693069 :784
7.0297 0.693069 :785
7.12871 0.693069 :786
7.22772 0.693069 :787
7.32673 0.693069 :788
7.42574 0.693069 :789
7.52475 0.693069 :790
7.62376 0.693069 :791
7.72277 0.693069 :792
7.82178 0.693069 :793
7.92079 0.693069 :794
8.0198 0.693069 :795
8.11881 0.693069 :796
8.21782 0.693069 :797
8.31683 0.693069 :798
8.41584 0.693069 :799
8.51485 0.693069 :800
8.61386 0.693069 :801
8.71287 0.693069 :802
8.81188 0.693069 :803
8.91089 0.693069 :804
9.0099 0.693069 :805
9.10891 0.693069 :806
9.20792 0.693069 :807
9.30693 0.693069 :808
9.40594 0.693069 :809
9.50495 0.693069 :810
9.60396 0.693069 :811
9.70297 0.693069 :812
9.80198 0.693069 :813
9.90099 0.693069 :814
X Y  Index
---------------------------------------------------
0 0.792079 :816
0.0990099 0.792079 :817
0.19802 0.792079 :818
0.29703 0.792079 :819
0.39604 0.792079 :820
0.49505 0.792079 :821
0.594059 0.792079 :822
0.693069 0.792079 :823
0.792079 0.792079 :824
0.891089 0.792079 :825
0.990099 0.792079 :826
1.08911 0.792079 :827
1.18812 0.792079 :828
1.28713 0.792079 :829
1.38614 0.792079 :830
1.48515 0.792079 :831
1.58416 0.792079 :832
1.68317 0.792079 :833
1.78218 0.792079 :834
1.88119 0.792079 :835
1.9802 0.792079 :836
2.07921 0.792079 :837
2.17822 0.792079 :838
2.27723 0.792079 :839
2.37624 0.792079 :840
2.47525 0.792079 :841
2.57426 0.792079 :842
2.67327 0.792079 :843
2.77228 0.792079 :844
2.87129 0.792079 :845
2.9703 0.792079 :846
3.06931 0.792079 :847
3.16832 0.792079 :848
3.26733 0.792079 :849
3.36634 0.792079 :850
3.46535 0.792079 :851
3.56436 0.792079 :852
3.66337 0.792079 :853
3.76238 0.792079 :854
3.86139 0.792079 :855
3.9604 0.792079 :856
4.05941 0.792079 :857
4.15842 0.792079 :858
4.25743 0.792079 :859
4.35644 0.792079 :860
4.45545 0.792079 :861
4.55446 0.792079 :862
4.65347 0.792079 :863
4.75248 0.792079 :864
4.85149 0.792079 :865
4.9505 0.792079 :866
5.0495 0.792079 :867
5.14851 0.792079 :868
5.24752 0.792079 :869
5.34653 0.792079 :870
5.44554 0.792079 :871
5.54455 0.792079 :872
5.64356 0.792079 :873
5.74257 0.792079 :874
5.84158 0.792079 :875
5.94059 0.792079 :876
6.0396 0.792079 :877
6.13861 0.792079 :878
6.23762 0.792079 :879
6.33663 0.792079 :880
6.43564 0.792079 :881
6.53465 0.792079 :882
6.63366 0.792079 :883
6.73267 0.792079 :884
6.83168 0.792079 :885
6.93069 0.792079 :886
7.0297 0.792079 :887
7.12871 0.792079 :888
7.22772 0.792079 :889
7.32673 0.792079 :890
7.42574 0.792079 :891
7.52475 0.792079 :892
7.62376 0.792079 :893
7.72277 0.792079 :894
7.82178 0.792079 :895
7.92079 0.792079 :896
8.0198 0.792079 :897
8.11881 0.792079 :898
8.21782 0.792079 :899
8.31683 0.792079 :900
8.41584 0.792079 :901
8.51485 0.792079 :902
8.61386 0.792079 :903
8.71287 0.792079 :904
8.81188 0.792079 :905
8.91089 0.792079 :906
9.0099 0.792079 :907
9.10891 0.792079 :908
9.20792 0.792079 :909
9.30693 0.792079 :910
9.40594 0.792079 :911
9.50495 0.792079 :912
9.60396 0.792079 :913
9.70297 0.792079 :914
9.80198 0.792079 :915
9.90099 0.792079 :916
X Y  Index
---------------------------------------------------
0 0.891089 :918
0.0990099 0.891089 :919
0.19802 0.891089 :920
0.29703 0.891089 :921
0.39604 0.891089 :922
0.49505 0.891089 :923
0.594059 0.891089 :924
0.693069 0.891089 :925
0.792079 0.891089 :926
0.891089 0.891089 :927
0.990099 0.891089 :928
1.08911 0.891089 :929
1.18812 0.891089 :930
1.28713 0.891089 :931
1.38614 0.891089 :932
1.48515 0.891089 :933
1.58416 0.891089 :934
1.68317 0.891089 :935
1.78218 0.891089 :936
1.88119 0.891089 :937
1.9802 0.891089 :938
2.07921 0.891089 :939
2.17822 0.891089 :940
2.27723 0.891089 :941
2.37624 0.891089 :942
2.47525 0.891089 :943
2.57426 0.891089 :944
2.67327 0.891089 :945
2.77228 0.891089 :946
2.87129 0.891089 :947
2.9703 0.891089 :948
3.06931 0.891089 :949
3.16832 0.891089 :950
3.26733 0.891089 :951
3.36634 0.891089 :952
3.46535 0.891089 :953
3.56436 0.891089 :954
3.66337 0.891089 :955
3.76238 0.891089 :956
3.86139 0.891089 :957
3.9604 0.891089 :958
4.05941 0.891089 :959
4.15842 0.891089 :960
4.25743 0.891089 :961
4.35644 0.891089 :962
4.45545 0.891089 :963
4.55446 0.891089 :964
4.65347 0.891089 :965
4.75248 0.891089 :966
4.85149 0.891089 :967
4.9505 0.891089 :968
5.0495 0.891089 :969
5.14851 0.891089 :970
5.24752 0.891089 :971
5.34653 0.891089 :972
5.44554 0.891089 :973
5.54455 0.891089 :974
5.64356 0.891089 :975
5.74257 0.891089 :976
5.84158 0.891089 :977
5.94059 0.891089 :978
6.0396 0.891089 :979
6.13861 0.891089 :980
6.23762 0.891089 :981
6.33663 0.891089 :982
6.43564 0.891089 :983
6.53465 0.891089 :984
6.63366 0.891089 :985
6.73267 0.891089 :986
6.83168 0.891089 :987
6.93069 0.891089 :988
7.0297 0.891089 :989
7.12871 0.891089 :990
7.22772 0.891089 :991
7.32673 0.891089 :992
7.42574 0.891089 :993
7.52475 0.891089 :994
7.62376 0.891089 :995
7.72277 0.891089 :996
7.82178 0.891089 :997
7.92079 0.891089 :998
8.0198 0.891089 :999
8.11881 0.891089 :1000
8.21782 0.891089 :1001
8.31683 0.891089 :1002
8.41584 0.891089 :1003
8.51485 0.891089 :1004
8.61386 0.891089 :1005
8.71287 0.891089 :1006
8.81188 0.891089 :1007
8.91089 0.891089 :1008
9.0099 0.891089 :1009
9.10891 0.891089 :1010
9.20792 0.891089 :1011
9.30693 0.891089 :1012
9.40594 0.891089 :1013
9.50495 0.891089 :1014
9.60396 0.891089 :1015
9.70297 0.891089 :1016
9.80198 0.891089 :1017
9.90099 0.891089 :1018
X Y  Index
---------------------------------------------------
0 0.990099 :1020
0.0990099 0.990099 :1021
0.19802 0.990099 :1022
0.29703 0.990099 :1023
0.39604 0.990099 :1024
0.49505 0.990099 :1025
0.594059 0.990099 :1026
0.693069 0.990099 :1027
0.792079 0.990099 :1028
0.891089 0.990099 :1029
0.990099 0.990099 :1030
1.08911 0.990099 :1031
1.18812 0.990099 :1032
1.28713 0.990099 :1033
1.38614 0.990099 :1034
1.48515 0.990099 :1035
1.58416 0.990099 :1036
1.68317 0.990099 :1037
1.78218 0.990099 :1038
1.88119 0.990099 :1039
1.9802 0.990099 :1040
2.07921 0.990099 :1041
2.17822 0.990099 :1042
2.27723 0.990099 :1043
2.37624 0.990099 :1044
2.47525 0.990099 :1045
2.57426 0.990099 :1046
2.67327 0.990099 :1047
2.77228 0.990099 :1048
2.87129 0.990099 :1049
2.9703 0.990099 :1050
3.06931 0.990099 :1051
3.16832 0.990099 :1052
3.26733 0.990099 :1053
3.36634 0.990099 :1054
3.46535 0.990099 :1055
3.56436 0.990099 :1056
3.66337 0.990099 :1057
3.76238 0.990099 :1058
3.86139 0.990099 :1059
3.9604 0.990099 :1060
4.05941 0.990099 :1061
4.15842 0.990099 :1062
4.25743 0.990099 :1063
4.35644 0.990099 :1064
4.45545 0.990099 :1065
4.55446 0.990099 :1066
4.65347 0.990099 :1067
4.75248 0.990099 :1068
4.85149 0.990099 :1069
4.9505 0.990099 :1070
5.0495 0.990099 :1071
5.14851 0.990099 :1072
5.24752 0.990099 :1073
5.34653 0.990099 :1074
5.44554 0.990099 :1075
5.54455 0.990099 :1076
5.64356 0.990099 :1077
5.74257 0.990099 :1078
5.84158 0.990099 :1079
5.94059 0.990099 :1080
6.0396 0.990099 :1081
