X Y  Index
1.2 0 :12
1.2 0.1 :113
1.2 0.2 :214
1.2 0.3 :315
1.2 0.4 :416
1.2 0.5 :517
1.2 0.6 :618
1.2 0.7 :719
1.2 0.8 :820
1.2 0.9 :921
1.2 1 :1022
1.2 1.1 :1123
1.2 1.2 :1224
1.2 1.3 :1325
1.2 1.4 :1426
1.2 1.5 :1527
1.2 1.6 :1628
1.2 1.7 :1729
1.2 1.8 :1830
1.2 1.9 :1931
1.2 2 :2032
1.2 2.1 :2133
1.2 2.2 :2234
1.2 2.3 :2335
1.2 2.4 :2436
1.2 2.5 :2537
1.2 2.6 :2638
1.2 2.7 :2739
1.2 2.8 :2840
1.2 2.9 :2941
1.2 3 :3042
1.2 3.1 :3143
1.2 3.2 :3244
1.2 3.3 :3345
1.2 3.4 :3446
1.2 3.5 :3547
1.2 3.6 :3648
1.2 3.7 :3749
1.2 3.8 :3850
1.2 3.9 :3951
1.2 4 :4052
1.2 4.1 :4153
1.2 4.2 :4254
1.2 4.3 :4355
1.2 4.4 :4456
1.2 4.5 :4557
1.2 4.6 :4658
1.2 4.7 :4759
1.2 4.8 :4860
1.2 4.9 :4961
1.2 5 :5062
1.2 5.1 :5163
1.2 5.2 :5264
1.2 5.3 :5365
1.2 5.4 :5466
1.2 5.5 :5567
1.2 5.6 :5668
1.2 5.7 :5769
1.2 5.8 :5870
1.2 5.9 :5971
1.2 6 :6072
1.2 6.1 :6173
1.2 6.2 :6274
1.2 6.3 :6375
1.2 6.4 :6476
1.2 6.5 :6577
1.2 6.6 :6678
1.2 6.7 :6779
1.2 6.8 :6880
1.2 6.9 :6981
1.2 7 :7082
1.2 7.1 :7183
1.2 7.2 :7284
1.2 7.3 :7385
1.2 7.4 :7486
1.2 7.5 :7587
1.2 7.6 :7688
1.2 7.7 :7789
1.2 7.8 :7890
1.2 7.9 :7991
1.2 8 :8092
1.2 8.1 :8193
1.2 8.2 :8294
1.2 8.3 :8395
1.2 8.4 :8496
1.2 8.5 :8597
1.2 8.6 :8698
1.2 8.7 :8799
1.2 8.8 :8900
1.2 8.9 :9001
1.2 9 :9102
1.2 9.1 :9203
1.2 9.2 :9304
1.2 9.3 :9405
1.2 9.4 :9506
1.2 9.5 :9607
1.2 9.6 :9708
1.2 9.7 :9809
1.2 9.8 :9910
1.2 9.9 :10011
1.2 10 :10112
X Y  Index
---------------------------------------------------
1.3 0 :13
1.3 0.1 :114
1.3 0.2 :215
1.3 0.3 :316
1.3 0.4 :417
1.3 0.5 :518
1.3 0.6 :619
1.3 0.7 :720
1.3 0.8 :821
1.3 0.9 :922
1.3 1 :1023
1.3 1.1 :1124
1.3 1.2 :1225
1.3 1.3 :1326
1.3 1.4 :1427
1.3 1.5 :1528
1.3 1.6 :1629
1.3 1.7 :1730
1.3 1.8 :1831
1.3 1.9 :1932
1.3 2 :2033
1.3 2.1 :2134
1.3 2.2 :2235
1.3 2.3 :2336
1.3 2.4 :2437
1.3 2.5 :2538
1.3 2.6 :2639
1.3 2.7 :2740
1.3 2.8 :2841
1.3 2.9 :2942
1.3 3 :3043
1.3 3.1 :3144
1.3 3.2 :3245
1.3 3.3 :3346
1.3 3.4 :3447
1.3 3.5 :3548
1.3 3.6 :3649
1.3 3.7 :3750
1.3 3.8 :3851
1.3 3.9 :3952
1.3 4 :4053
1.3 4.1 :4154
1.3 4.2 :4255
1.3 4.3 :4356
1.3 4.4 :4457
1.3 4.5 :4558
1.3 4.6 :4659
1.3 4.7 :4760
1.3 4.8 :4861
1.3 4.9 :4962
1.3 5 :5063
1.3 5.1 :5164
1.3 5.2 :5265
1.3 5.3 :5366
1.3 5.4 :5467
1.3 5.5 :5568
1.3 5.6 :5669
1.3 5.7 :5770
1.3 5.8 :5871
1.3 5.9 :5972
1.3 6 :6073
1.3 6.1 :6174
1.3 6.2 :6275
1.3 6.3 :6376
1.3 6.4 :6477
1.3 6.5 :6578
1.3 6.6 :6679
1.3 6.7 :6780
1.3 6.8 :6881
1.3 6.9 :6982
1.3 7 :7083
1.3 7.1 :7184
1.3 7.2 :7285
1.3 7.3 :7386
1.3 7.4 :7487
1.3 7.5 :7588
1.3 7.6 :7689
1.3 7.7 :7790
1.3 7.8 :7891
1.3 7.9 :7992
1.3 8 :8093
1.3 8.1 :8194
1.3 8.2 :8295
1.3 8.3 :8396
1.3 8.4 :8497
1.3 8.5 :8598
1.3 8.6 :8699
1.3 8.7 :8800
1.3 8.8 :8901
1.3 8.9 :9002
1.3 9 :9103
1.3 9.1 :9204
1.3 9.2 :9305
1.3 9.3 :9406
1.3 9.4 :9507
1.3 9.5 :9608
1.3 9.6 :9709
1.3 9.7 :9810
1.3 9.8 :9911
1.3 9.9 :10012
1.3 10 :10113
X Y  Index
---------------------------------------------------
1.4 0 :14
1.4 0.1 :115
1.4 0.2 :216
1.4 0.3 :317
1.4 0.4 :418
1.4 0.5 :519
1.4 0.6 :620
1.4 0.7 :721
1.4 0.8 :822
1.4 0.9 :923
1.4 1 :1024
1.4 1.1 :1125
1.4 1.2 :1226
1.4 1.3 :1327
1.4 1.4 :1428
1.4 1.5 :1529
1.4 1.6 :1630
1.4 1.7 :1731
1.4 1.8 :1832
1.4 1.9 :1933
1.4 2 :2034
1.4 2.1 :2135
1.4 2.2 :2236
1.4 2.3 :2337
1.4 2.4 :2438
1.4 2.5 :2539
1.4 2.6 :2640
1.4 2.7 :2741
1.4 2.8 :2842
1.4 2.9 :2943
1.4 3 :3044
1.4 3.1 :3145
1.4 3.2 :3246
1.4 3.3 :3347
1.4 3.4 :3448
1.4 3.5 :3549
1.4 3.6 :3650
1.4 3.7 :3751
1.4 3.8 :3852
1.4 3.9 :3953
1.4 4 :4054
1.4 4.1 :4155
1.4 4.2 :4256
1.4 4.3 :4357
1.4 4.4 :4458
1.4 4.5 :4559
1.4 4.6 :4660
1.4 4.7 :4761
1.4 4.8 :4862
1.4 4.9 :4963
1.4 5 :5064
1.4 5.1 :5165
1.4 5.2 :5266
1.4 5.3 :5367
1.4 5.4 :5468
1.4 5.5 :5569
1.4 5.6 :5670
1.4 5.7 :5771
1.4 5.8 :5872
1.4 5.9 :5973
1.4 6 :6074
1.4 6.1 :6175
1.4 6.2 :6276
1.4 6.3 :6377
1.4 6.4 :6478
1.4 6.5 :6579
1.4 6.6 :6680
1.4 6.7 :6781
1.4 6.8 :6882
1.4 6.9 :6983
1.4 7 :7084
1.4 7.1 :7185
1.4 7.2 :7286
1.4 7.3 :7387
1.4 7.4 :7488
1.4 7.5 :7589
1.4 7.6 :7690
1.4 7.7 :7791
1.4 7.8 :7892
1.4 7.9 :7993
1.4 8 :8094
1.4 8.1 :8195
1.4 8.2 :8296
1.4 8.3 :8397
1.4 8.4 :8498
1.4 8.5 :8599
1.4 8.6 :8700
1.4 8.7 :8801
1.4 8.8 :8902
1.4 8.9 :9003
1.4 9 :9104
1.4 9.1 :9205
1.4 9.2 :9306
1.4 9.3 :9407
1.4 9.4 :9508
1.4 9.5 :9609
1.4 9.6 :9710
1.4 9.7 :9811
1.4 9.8 :9912
1.4 9.9 :10013
1.4 10 :10114
X Y  Index
---------------------------------------------------
1.5 0 :15
1.5 0.1 :116
1.5 0.2 :217
1.5 0.3 :318
1.5 0.4 :419
1.5 0.5 :520
1.5 0.6 :621
1.5 0.7 :722
1.5 0.8 :823
1.5 0.9 :924
1.5 1 :1025
1.5 1.1 :1126
1.5 1.2 :1227
1.5 1.3 :1328
1.5 1.4 :1429
1.5 1.5 :1530
1.5 1.6 :1631
1.5 1.7 :1732
1.5 1.8 :1833
1.5 1.9 :1934
1.5 2 :2035
1.5 2.1 :2136
1.5 2.2 :2237
1.5 2.3 :2338
1.5 2.4 :2439
1.5 2.5 :2540
1.5 2.6 :2641
1.5 2.7 :2742
1.5 2.8 :2843
1.5 2.9 :2944
1.5 3 :3045
1.5 3.1 :3146
1.5 3.2 :3247
1.5 3.3 :3348
1.5 3.4 :3449
1.5 3.5 :3550
1.5 3.6 :3651
1.5 3.7 :3752
1.5 3.8 :3853
1.5 3.9 :3954
1.5 4 :4055
1.5 4.1 :4156
1.5 4.2 :4257
1.5 4.3 :4358
1.5 4.4 :4459
1.5 4.5 :4560
1.5 4.6 :4661
1.5 4.7 :4762
1.5 4.8 :4863
1.5 4.9 :4964
1.5 5 :5065
1.5 5.1 :5166
1.5 5.2 :5267
1.5 5.3 :5368
1.5 5.4 :5469
1.5 5.5 :5570
1.5 5.6 :5671
1.5 5.7 :5772
1.5 5.8 :5873
1.5 5.9 :5974
1.5 6 :6075
1.5 6.1 :6176
1.5 6.2 :6277
1.5 6.3 :6378
1.5 6.4 :6479
1.5 6.5 :6580
1.5 6.6 :6681
1.5 6.7 :6782
1.5 6.8 :6883
1.5 6.9 :6984
1.5 7 :7085
1.5 7.1 :7186
1.5 7.2 :7287
1.5 7.3 :7388
1.5 7.4 :7489
1.5 7.5 :7590
1.5 7.6 :7691
1.5 7.7 :7792
1.5 7.8 :7893
1.5 7.9 :7994
1.5 8 :8095
1.5 8.1 :8196
1.5 8.2 :8297
1.5 8.3 :8398
1.5 8.4 :8499
1.5 8.5 :8600
1.5 8.6 :8701
1.5 8.7 :8802
1.5 8.8 :8903
1.5 8.9 :9004
1.5 9 :9105
1.5 9.1 :9206
1.5 9.2 :9307
1.5 9.3 :9408
1.5 9.4 :9509
1.5 9.5 :9610
1.5 9.6 :9711
1.5 9.7 :9812
1.5 9.8 :9913
1.5 9.9 :10014
1.5 10 :10115
X Y  Index
---------------------------------------------------
1.6 0 :16
1.6 0.1 :117
1.6 0.2 :218
1.6 0.3 :319
1.6 0.4 :420
1.6 0.5 :521
1.6 0.6 :622
1.6 0.7 :723
1.6 0.8 :824
1.6 0.9 :925
1.6 1 :1026
1.6 1.1 :1127
1.6 1.2 :1228
1.6 1.3 :1329
1.6 1.4 :1430
1.6 1.5 :1531
1.6 1.6 :1632
1.6 1.7 :1733
1.6 1.8 :1834
1.6 1.9 :1935
1.6 2 :2036
1.6 2.1 :2137
1.6 2.2 :2238
1.6 2.3 :2339
1.6 2.4 :2440
1.6 2.5 :2541
1.6 2.6 :2642
1.6 2.7 :2743
1.6 2.8 :2844
1.6 2.9 :2945
1.6 3 :3046
1.6 3.1 :3147
1.6 3.2 :3248
1.6 3.3 :3349
1.6 3.4 :3450
1.6 3.5 :3551
1.6 3.6 :3652
1.6 3.7 :3753
1.6 3.8 :3854
1.6 3.9 :3955
1.6 4 :4056
1.6 4.1 :4157
1.6 4.2 :4258
1.6 4.3 :4359
1.6 4.4 :4460
1.6 4.5 :4561
1.6 4.6 :4662
1.6 4.7 :4763
1.6 4.8 :4864
1.6 4.9 :4965
1.6 5 :5066
1.6 5.1 :5167
1.6 5.2 :5268
1.6 5.3 :5369
1.6 5.4 :5470
1.6 5.5 :5571
1.6 5.6 :5672
1.6 5.7 :5773
1.6 5.8 :5874
1.6 5.9 :5975
1.6 6 :6076
1.6 6.1 :6177
1.6 6.2 :6278
1.6 6.3 :6379
1.6 6.4 :6480
1.6 6.5 :6581
1.6 6.6 :6682
1.6 6.7 :6783
1.6 6.8 :6884
1.6 6.9 :6985
1.6 7 :7086
1.6 7.1 :7187
1.6 7.2 :7288
1.6 7.3 :7389
1.6 7.4 :7490
1.6 7.5 :7591
1.6 7.6 :7692
1.6 7.7 :7793
1.6 7.8 :7894
1.6 7.9 :7995
1.6 8 :8096
1.6 8.1 :8197
1.6 8.2 :8298
1.6 8.3 :8399
1.6 8.4 :8500
1.6 8.5 :8601
1.6 8.6 :8702
1.6 8.7 :8803
1.6 8.8 :8904
1.6 8.9 :9005
1.6 9 :9106
1.6 9.1 :9207
1.6 9.2 :9308
1.6 9.3 :9409
1.6 9.4 :9510
1.6 9.5 :9611
1.6 9.6 :9712
1.6 9.7 :9813
1.6 9.8 :9914
1.6 9.9 :10015
1.6 10 :10116
X Y  Index
---------------------------------------------------
1.7 0 :17
1.7 0.1 :118
1.7 0.2 :219
1.7 0.3 :320
1.7 0.4 :421
1.7 0.5 :522
1.7 0.6 :623
1.7 0.7 :724
1.7 0.8 :825
1.7 0.9 :926
1.7 1 :1027
1.7 1.1 :1128
1.7 1.2 :1229
1.7 1.3 :1330
1.7 1.4 :1431
1.7 1.5 :1532
1.7 1.6 :1633
1.7 1.7 :1734
1.7 1.8 :1835
1.7 1.9 :1936
1.7 2 :2037
1.7 2.1 :2138
1.7 2.2 :2239
1.7 2.3 :2340
1.7 2.4 :2441
1.7 2.5 :2542
1.7 2.6 :2643
1.7 2.7 :2744
1.7 2.8 :2845
1.7 2.9 :2946
1.7 3 :3047
1.7 3.1 :3148
1.7 3.2 :3249
1.7 3.3 :3350
1.7 3.4 :3451
1.7 3.5 :3552
1.7 3.6 :3653
1.7 3.7 :3754
1.7 3.8 :3855
1.7 3.9 :3956
1.7 4 :4057
1.7 4.1 :4158
1.7 4.2 :4259
1.7 4.3 :4360
1.7 4.4 :4461
1.7 4.5 :4562
1.7 4.6 :4663
1.7 4.7 :4764
1.7 4.8 :4865
1.7 4.9 :4966
1.7 5 :5067
1.7 5.1 :5168
1.7 5.2 :5269
1.7 5.3 :5370
1.7 5.4 :5471
1.7 5.5 :5572
1.7 5.6 :5673
1.7 5.7 :5774
1.7 5.8 :5875
1.7 5.9 :5976
1.7 6 :6077
1.7 6.1 :6178
1.7 6.2 :6279
1.7 6.3 :6380
1.7 6.4 :6481
1.7 6.5 :6582
1.7 6.6 :6683
1.7 6.7 :6784
1.7 6.8 :6885
1.7 6.9 :6986
1.7 7 :7087
1.7 7.1 :7188
1.7 7.2 :7289
1.7 7.3 :7390
1.7 7.4 :7491
1.7 7.5 :7592
1.7 7.6 :7693
1.7 7.7 :7794
1.7 7.8 :7895
1.7 7.9 :7996
1.7 8 :8097
1.7 8.1 :8198
1.7 8.2 :8299
1.7 8.3 :8400
1.7 8.4 :8501
1.7 8.5 :8602
1.7 8.6 :8703
1.7 8.7 :8804
1.7 8.8 :8905
1.7 8.9 :9006
1.7 9 :9107
1.7 9.1 :9208
1.7 9.2 :9309
1.7 9.3 :9410
1.7 9.4 :9511
1.7 9.5 :9612
1.7 9.6 :9713
1.7 9.7 :9814
1.7 9.8 :9915
1.7 9.9 :10016
1.7 10 :10117
X Y  Index
---------------------------------------------------
1.8 0 :18
1.8 0.1 :119
1.8 0.2 :220
1.8 0.3 :321
1.8 0.4 :422
1.8 0.5 :523
1.8 0.6 :624
1.8 0.7 :725
1.8 0.8 :826
1.8 0.9 :927
1.8 1 :1028
1.8 1.1 :1129
1.8 1.2 :1230
1.8 1.3 :1331
1.8 1.4 :1432
1.8 1.5 :1533
1.8 1.6 :1634
1.8 1.7 :1735
1.8 1.8 :1836
1.8 1.9 :1937
1.8 2 :2038
1.8 2.1 :2139
1.8 2.2 :2240
1.8 2.3 :2341
1.8 2.4 :2442
1.8 2.5 :2543
1.8 2.6 :2644
1.8 2.7 :2745
1.8 2.8 :2846
1.8 2.9 :2947
1.8 3 :3048
1.8 3.1 :3149
1.8 3.2 :3250
1.8 3.3 :3351
1.8 3.4 :3452
1.8 3.5 :3553
1.8 3.6 :3654
1.8 3.7 :3755
1.8 3.8 :3856
1.8 3.9 :3957
1.8 4 :4058
1.8 4.1 :4159
1.8 4.2 :4260
1.8 4.3 :4361
1.8 4.4 :4462
1.8 4.5 :4563
1.8 4.6 :4664
1.8 4.7 :4765
1.8 4.8 :4866
1.8 4.9 :4967
1.8 5 :5068
1.8 5.1 :5169
1.8 5.2 :5270
1.8 5.3 :5371
1.8 5.4 :5472
1.8 5.5 :5573
1.8 5.6 :5674
1.8 5.7 :5775
1.8 5.8 :5876
1.8 5.9 :5977
1.8 6 :6078
1.8 6.1 :6179
1.8 6.2 :6280
1.8 6.3 :6381
1.8 6.4 :6482
1.8 6.5 :6583
1.8 6.6 :6684
1.8 6.7 :6785
1.8 6.8 :6886
1.8 6.9 :6987
1.8 7 :7088
1.8 7.1 :7189
1.8 7.2 :7290
1.8 7.3 :7391
1.8 7.4 :7492
1.8 7.5 :7593
1.8 7.6 :7694
1.8 7.7 :7795
1.8 7.8 :7896
1.8 7.9 :7997
1.8 8 :8098
1.8 8.1 :8199
1.8 8.2 :8300
1.8 8.3 :8401
1.8 8.4 :8502
1.8 8.5 :8603
1.8 8.6 :8704
1.8 8.7 :8805
1.8 8.8 :8906
1.8 8.9 :9007
1.8 9 :9108
1.8 9.1 :9209
1.8 9.2 :9310
1.8 9.3 :9411
1.8 9.4 :9512
1.8 9.5 :9613
1.8 9.6 :9714
1.8 9.7 :9815
1.8 9.8 :9916
1.8 9.9 :10017
1.8 10 :10118
X Y  Index
---------------------------------------------------
1.9 0 :19
1.9 0.1 :120
1.9 0.2 :221
1.9 0.3 :322
1.9 0.4 :423
1.9 0.5 :524
1.9 0.6 :625
1.9 0.7 :726
1.9 0.8 :827
1.9 0.9 :928
1.9 1 :1029
1.9 1.1 :1130
1.9 1.2 :1231
1.9 1.3 :1332
1.9 1.4 :1433
1.9 1.5 :1534
1.9 1.6 :1635
1.9 1.7 :1736
1.9 1.8 :1837
1.9 1.9 :1938
1.9 2 :2039
1.9 2.1 :2140
1.9 2.2 :2241
1.9 2.3 :2342
1.9 2.4 :2443
1.9 2.5 :2544
1.9 2.6 :2645
1.9 2.7 :2746
1.9 2.8 :2847
1.9 2.9 :2948
1.9 3 :3049
1.9 3.1 :3150
1.9 3.2 :3251
1.9 3.3 :3352
1.9 3.4 :3453
1.9 3.5 :3554
1.9 3.6 :3655
1.9 3.7 :3756
1.9 3.8 :3857
1.9 3.9 :3958
1.9 4 :4059
1.9 4.1 :4160
1.9 4.2 :4261
1.9 4.3 :4362
1.9 4.4 :4463
1.9 4.5 :4564
1.9 4.6 :4665
1.9 4.7 :4766
1.9 4.8 :4867
1.9 4.9 :4968
1.9 5 :5069
1.9 5.1 :5170
1.9 5.2 :5271
1.9 5.3 :5372
1.9 5.4 :5473
1.9 5.5 :5574
1.9 5.6 :5675
1.9 5.7 :5776
1.9 5.8 :5877
1.9 5.9 :5978
1.9 6 :6079
1.9 6.1 :6180
1.9 6.2 :6281
1.9 6.3 :6382
1.9 6.4 :6483
1.9 6.5 :6584
1.9 6.6 :6685
1.9 6.7 :6786
1.9 6.8 :6887
1.9 6.9 :6988
1.9 7 :7089
1.9 7.1 :7190
1.9 7.2 :7291
1.9 7.3 :7392
1.9 7.4 :7493
1.9 7.5 :7594
1.9 7.6 :7695
1.9 7.7 :7796
1.9 7.8 :7897
1.9 7.9 :7998
1.9 8 :8099
1.9 8.1 :8200
1.9 8.2 :8301
1.9 8.3 :8402
1.9 8.4 :8503
1.9 8.5 :8604
1.9 8.6 :8705
1.9 8.7 :8806
1.9 8.8 :8907
1.9 8.9 :9008
1.9 9 :9109
1.9 9.1 :9210
1.9 9.2 :9311
1.9 9.3 :9412
1.9 9.4 :9513
1.9 9.5 :9614
1.9 9.6 :9715
1.9 9.7 :9816
1.9 9.8 :9917
1.9 9.9 :10018
1.9 10 :10119
X Y  Index
---------------------------------------------------
2 0 :20
2 0.1 :121
2 0.2 :222
2 0.3 :323
2 0.4 :424
2 0.5 :525
2 0.6 :626
2 0.7 :727
2 0.8 :828
2 0.9 :929
2 1 :1030
2 1.1 :1131
2 1.2 :1232
2 1.3 :1333
2 1.4 :1434
2 1.5 :1535
2 1.6 :1636
2 1.7 :1737
2 1.8 :1838
2 1.9 :1939
2 2 :2040
2 2.1 :2141
2 2.2 :2242
2 2.3 :2343
2 2.4 :2444
2 2.5 :2545
2 2.6 :2646
2 2.7 :2747
2 2.8 :2848
2 2.9 :2949
2 3 :3050
2 3.1 :3151
2 3.2 :3252
2 3.3 :3353
2 3.4 :3454
2 3.5 :3555
2 3.6 :3656
2 3.7 :3757
2 3.8 :3858
2 3.9 :3959
2 4 :4060
2 4.1 :4161
2 4.2 :4262
2 4.3 :4363
2 4.4 :4464
2 4.5 :4565
2 4.6 :4666
2 4.7 :4767
2 4.8 :4868
2 4.9 :4969
2 5 :5070
2 5.1 :5171
2 5.2 :5272
2 5.3 :5373
2 5.4 :5474
2 5.5 :5575
2 5.6 :5676
2 5.7 :5777
2 5.8 :5878
2 5.9 :5979
2 6 :6080
2 6.1 :6181
2 6.2 :6282
2 6.3 :6383
2 6.4 :6484
2 6.5 :6585
2 6.6 :6686
2 6.7 :6787
2 6.8 :6888
2 6.9 :6989
2 7 :7090
2 7.1 :7191
2 7.2 :7292
2 7.3 :7393
2 7.4 :7494
2 7.5 :7595
2 7.6 :7696
2 7.7 :7797
2 7.8 :7898
2 7.9 :7999
2 8 :8100
2 8.1 :8201
2 8.2 :8302
2 8.3 :8403
2 8.4 :8504
2 8.5 :8605
2 8.6 :8706
2 8.7 :8807
2 8.8 :8908
2 8.9 :9009
2 9 :9110
2 9.1 :9211
2 9.2 :9312
2 9.3 :9413
2 9.4 :9514
2 9.5 :9615
2 9.6 :9716
2 9.7 :9817
2 9.8 :9918
2 9.9 :10019
2 10 :10120
X Y  Index
---------------------------------------------------
2.1 0 :21
2.1 0.1 :122
2.1 0.2 :223
2.1 0.3 :324
2.1 0.4 :425
2.1 0.5 :526
2.1 0.6 :627
2.1 0.7 :728
2.1 0.8 :829
2.1 0.9 :930
2.1 1 :1031
2.1 1.1 :1132
2.1 1.2 :1233
2.1 1.3 :1334
2.1 1.4 :1435
2.1 1.5 :1536
2.1 1.6 :1637
2.1 1.7 :1738
2.1 1.8 :1839
2.1 1.9 :1940
2.1 2 :2041
2.1 2.1 :2142
2.1 2.2 :2243
2.1 2.3 :2344
2.1 2.4 :2445
2.1 2.5 :2546
2.1 2.6 :2647
2.1 2.7 :2748
2.1 2.8 :2849
2.1 2.9 :2950
2.1 3 :3051
2.1 3.1 :3152
2.1 3.2 :3253
2.1 3.3 :3354
2.1 3.4 :3455
2.1 3.5 :3556
2.1 3.6 :3657
2.1 3.7 :3758
2.1 3.8 :3859
2.1 3.9 :3960
2.1 4 :4061
2.1 4.1 :4162
2.1 4.2 :4263
2.1 4.3 :4364
2.1 4.4 :4465
2.1 4.5 :4566
2.1 4.6 :4667
2.1 4.7 :4768
2.1 4.8 :4869
2.1 4.9 :4970
2.1 5 :5071
2.1 5.1 :5172
2.1 5.2 :5273
2.1 5.3 :5374
2.1 5.4 :5475
2.1 5.5 :5576
2.1 5.6 :5677
2.1 5.7 :5778
2.1 5.8 :5879
2.1 5.9 :5980
2.1 6 :6081
2.1 6.1 :6182
2.1 6.2 :6283
2.1 6.3 :6384
2.1 6.4 :6485
2.1 6.5 :6586
2.1 6.6 :6687
2.1 6.7 :6788
2.1 6.8 :6889
2.1 6.9 :6990
2.1 7 :7091
2.1 7.1 :7192
2.1 7.2 :7293
2.1 7.3 :7394
2.1 7.4 :7495
2.1 7.5 :7596
2.1 7.6 :7697
2.1 7.7 :7798
2.1 7.8 :7899
2.1 7.9 :8000
2.1 8 :8101
2.1 8.1 :8202
2.1 8.2 :8303
2.1 8.3 :8404
2.1 8.4 :8505
2.1 8.5 :8606
2.1 8.6 :8707
2.1 8.7 :8808
2.1 8.8 :8909
2.1 8.9 :9010
2.1 9 :9111
2.1 9.1 :9212
2.1 9.2 :9313
2.1 9.3 :9414
2.1 9.4 :9515
2.1 9.5 :9616
2.1 9.6 :9717
2.1 9.7 :9818
2.1 9.8 :9919
2.1 9.9 :10020
2.1 10 :10121
X Y  Index
---------------------------------------------------
2.2 0 :22
2.2 0.1 :123
2.2 0.2 :224
2.2 0.3 :325
2.2 0.4 :426
2.2 0.5 :527
2.2 0.6 :628
2.2 0.7 :729
2.2 0.8 :830
2.2 0.9 :931
2.2 1 :1032
2.2 1.1 :1133
2.2 1.2 :1234
2.2 1.3 :1335
2.2 1.4 :1436
2.2 1.5 :1537
2.2 1.6 :1638
2.2 1.7 :1739
2.2 1.8 :1840
2.2 1.9 :1941
2.2 2 :2042
2.2 2.1 :2143
2.2 2.2 :2244
2.2 2.3 :2345
2.2 2.4 :2446
2.2 2.5 :2547
2.2 2.6 :2648
2.2 2.7 :2749
2.2 2.8 :2850
2.2 2.9 :2951
2.2 3 :3052
2.2 3.1 :3153
2.2 3.2 :3254
2.2 3.3 :3355
2.2 3.4 :3456
2.2 3.5 :3557
2.2 3.6 :3658
2.2 3.7 :3759
2.2 3.8 :3860
2.2 3.9 :3961
2.2 4 :4062
2.2 4.1 :4163
2.2 4.2 :4264
2.2 4.3 :4365
2.2 4.4 :4466
2.2 4.5 :4567
2.2 4.6 :4668
2.2 4.7 :4769
2.2 4.8 :4870
2.2 4.9 :4971
2.2 5 :5072
2.2 5.1 :5173
2.2 5.2 :5274
2.2 5.3 :5375
2.2 5.4 :5476
2.2 5.5 :5577
2.2 5.6 :5678
2.2 5.7 :5779
2.2 5.8 :5880
2.2 5.9 :5981
2.2 6 :6082
2.2 6.1 :6183
2.2 6.2 :6284
2.2 6.3 :6385
2.2 6.4 :6486
2.2 6.5 :6587
2.2 6.6 :6688
2.2 6.7 :6789
2.2 6.8 :6890
2.2 6.9 :6991
2.2 7 :7092
2.2 7.1 :7193
2.2 7.2 :7294
2.2 7.3 :7395
2.2 7.4 :7496
2.2 7.5 :7597
2.2 7.6 :7698
2.2 7.7 :7799
2.2 7.8 :7900
2.2 7.9 :8001
2.2 8 :8102
2.2 8.1 :8203
2.2 8.2 :8304
2.2 8.3 :8405
2.2 8.4 :8506
2.2 8.5 :8607
2.2 8.6 :8708
2.2 8.7 :8809
2.2 8.8 :8910
2.2 8.9 :9011
2.2 9 :9112
2.2 9.1 :9213
2.2 9.2 :9314
2.2 9.3 :9415
2.2 9.4 :9516
2.2 9.5 :9617
2.2 9.6 :9718
2.2 9.7 :9819
2.2 9.8 :9920
2.2 9.9 :10021
2.2 10 :10122
X Y  Index
---------------------------------------------------
2.3 0 :23
2.3 0.1 :124
2.3 0.2 :225
2.3 0.3 :326
2.3 0.4 :427
2.3 0.5 :528
2.3 0.6 :629
2.3 0.7 :730
2.3 0.8 :831
2.3 0.9 :932
2.3 1 :1033
2.3 1.1 :1134
2.3 1.2 :1235
2.3 1.3 :1336
2.3 1.4 :1437
2.3 1.5 :1538
2.3 1.6 :1639
2.3 1.7 :1740
2.3 1.8 :1841
2.3 1.9 :1942
2.3 2 :2043
2.3 2.1 :2144
2.3 2.2 :2245
2.3 2.3 :2346
2.3 2.4 :2447
2.3 2.5 :2548
2.3 2.6 :2649
2.3 2.7 :2750
2.3 2.8 :2851
2.3 2.9 :2952
2.3 3 :3053
2.3 3.1 :3154
2.3 3.2 :3255
2.3 3.3 :3356
2.3 3.4 :3457
2.3 3.5 :3558
2.3 3.6 :3659
2.3 3.7 :3760
2.3 3.8 :3861
2.3 3.9 :3962
2.3 4 :4063
2.3 4.1 :4164
2.3 4.2 :4265
2.3 4.3 :4366
2.3 4.4 :4467
2.3 4.5 :4568
2.3 4.6 :4669
2.3 4.7 :4770
2.3 4.8 :4871
2.3 4.9 :4972
2.3 5 :5073
2.3 5.1 :5174
2.3 5.2 :5275
2.3 5.3 :5376
2.3 5.4 :5477
2.3 5.5 :5578
2.3 5.6 :5679
2.3 5.7 :5780
2.3 5.8 :5881
2.3 5.9 :5982
2.3 6 :6083
2.3 6.1 :6184
2.3 6.2 :6285
2.3 6.3 :6386
2.3 6.4 :6487
2.3 6.5 :6588
2.3 6.6 :6689
2.3 6.7 :6790
2.3 6.8 :6891
2.3 6.9 :6992
2.3 7 :7093
2.3 7.1 :7194
2.3 7.2 :7295
2.3 7.3 :7396
2.3 7.4 :7497
2.3 7.5 :7598
2.3 7.6 :7699
2.3 7.7 :7800
2.3 7.8 :7901
2.3 7.9 :8002
2.3 8 :8103
2.3 8.1 :8204
2.3 8.2 :8305
2.3 8.3 :8406
2.3 8.4 :8507
2.3 8.5 :8608
2.3 8.6 :8709
2.3 8.7 :8810
