X Y  Index
3.96667 0 :119
4 0 :120
4.03333 0 :121
4.06667 0 :122
4.1 0 :123
4.13333 0 :124
4.16667 0 :125
4.2 0 :126
4.23333 0 :127
4.26667 0 :128
4.3 0 :129
4.33333 0 :130
4.36667 0 :131
4.4 0 :132
4.43333 0 :133
4.46667 0 :134
4.5 0 :135
4.53333 0 :136
4.56667 0 :137
4.6 0 :138
4.63333 0 :139
4.66667 0 :140
4.7 0 :141
4.73333 0 :142
4.76667 0 :143
4.8 0 :144
4.83333 0 :145
4.86667 0 :146
4.9 0 :147
4.93333 0 :148
4.96667 0 :149
5 0 :150
5.03333 0 :151
5.06667 0 :152
5.1 0 :153
5.13333 0 :154
5.16667 0 :155
5.2 0 :156
5.23333 0 :157
5.26667 0 :158
5.3 0 :159
5.33333 0 :160
5.36667 0 :161
5.4 0 :162
5.43333 0 :163
5.46667 0 :164
5.5 0 :165
5.53333 0 :166
5.56667 0 :167
5.6 0 :168
5.63333 0 :169
5.66667 0 :170
5.7 0 :171
5.73333 0 :172
5.76667 0 :173
5.8 0 :174
5.83333 0 :175
5.86667 0 :176
5.9 0 :177
5.93333 0 :178
5.96667 0 :179
6 0 :180
6.03333 0 :181
6.06667 0 :182
6.1 0 :183
6.13333 0 :184
6.16667 0 :185
6.2 0 :186
6.23333 0 :187
6.26667 0 :188
6.3 0 :189
6.33333 0 :190
6.36667 0 :191
6.4 0 :192
6.43333 0 :193
6.46667 0 :194
6.5 0 :195
6.53333 0 :196
6.56667 0 :197
6.6 0 :198
6.63333 0 :199
6.66667 0 :200
6.7 0 :201
6.73333 0 :202
6.76667 0 :203
6.8 0 :204
6.83333 0 :205
6.86667 0 :206
6.9 0 :207
6.93333 0 :208
6.96667 0 :209
7 0 :210
7.03333 0 :211
7.06667 0 :212
7.1 0 :213
7.13333 0 :214
7.16667 0 :215
7.2 0 :216
7.23333 0 :217
7.26667 0 :218
7.3 0 :219
7.33333 0 :220
7.36667 0 :221
7.4 0 :222
7.43333 0 :223
7.46667 0 :224
7.5 0 :225
7.53333 0 :226
7.56667 0 :227
7.6 0 :228
7.63333 0 :229
7.66667 0 :230
7.7 0 :231
7.73333 0 :232
7.76667 0 :233
7.8 0 :234
7.83333 0 :235
7.86667 0 :236
7.9 0 :237
7.93333 0 :238
7.96667 0 :239
8 0 :240
8.03333 0 :241
8.06667 0 :242
8.1 0 :243
8.13333 0 :244
8.16667 0 :245
8.2 0 :246
8.23333 0 :247
8.26667 0 :248
8.3 0 :249
8.33333 0 :250
8.36667 0 :251
8.4 0 :252
8.43333 0 :253
8.46667 0 :254
8.5 0 :255
8.53333 0 :256
8.56667 0 :257
8.6 0 :258
8.63333 0 :259
8.66667 0 :260
8.7 0 :261
8.73333 0 :262
8.76667 0 :263
8.8 0 :264
8.83333 0 :265
8.86667 0 :266
8.9 0 :267
8.93333 0 :268
8.96667 0 :269
9 0 :270
9.03333 0 :271
9.06667 0 :272
9.1 0 :273
9.13333 0 :274
9.16667 0 :275
9.2 0 :276
9.23333 0 :277
9.26667 0 :278
9.3 0 :279
9.33333 0 :280
9.36667 0 :281
9.4 0 :282
9.43333 0 :283
9.46667 0 :284
9.5 0 :285
9.53333 0 :286
9.56667 0 :287
9.6 0 :288
9.63333 0 :289
9.66667 0 :290
9.7 0 :291
9.73333 0 :292
9.76667 0 :293
9.8 0 :294
9.83333 0 :295
9.86667 0 :296
9.9 0 :297
9.93333 0 :298
9.96667 0 :299
10 0 :300
X Y  Index
---------------------------------------------------
0 0.0333333 :301
0.0333333 0.0333333 :302
0.0666667 0.0333333 :303
0.1 0.0333333 :304
0.133333 0.0333333 :305
0.166667 0.0333333 :306
0.2 0.0333333 :307
0.233333 0.0333333 :308
0.266667 0.0333333 :309
0.3 0.0333333 :310
0.333333 0.0333333 :311
0.366667 0.0333333 :312
0.4 0.0333333 :313
0.433333 0.0333333 :314
0.466667 0.0333333 :315
0.5 0.0333333 :316
0.533333 0.0333333 :317
0.566667 0.0333333 :318
0.6 0.0333333 :319
0.633333 0.0333333 :320
0.666667 0.0333333 :321
0.7 0.0333333 :322
0.733333 0.0333333 :323
0.766667 0.0333333 :324
0.8 0.0333333 :325
0.833333 0.0333333 :326
0.866667 0.0333333 :327
0.9 0.0333333 :328
0.933333 0.0333333 :329
0.966667 0.0333333 :330
1 0.0333333 :331
1.03333 0.0333333 :332
1.06667 0.0333333 :333
1.1 0.0333333 :334
1.13333 0.0333333 :335
1.16667 0.0333333 :336
1.2 0.0333333 :337
1.23333 0.0333333 :338
1.26667 0.0333333 :339
1.3 0.0333333 :340
1.33333 0.0333333 :341
1.36667 0.0333333 :342
1.4 0.0333333 :343
1.43333 0.0333333 :344
1.46667 0.0333333 :345
1.5 0.0333333 :346
1.53333 0.0333333 :347
1.56667 0.0333333 :348
1.6 0.0333333 :349
1.63333 0.0333333 :350
1.66667 0.0333333 :351
1.7 0.0333333 :352
1.73333 0.0333333 :353
1.76667 0.0333333 :354
1.8 0.0333333 :355
1.83333 0.0333333 :356
1.86667 0.0333333 :357
1.9 0.0333333 :358
1.93333 0.0333333 :359
1.96667 0.0333333 :360
2 0.0333333 :361
2.03333 0.0333333 :362
2.06667 0.0333333 :363
2.1 0.0333333 :364
2.13333 0.0333333 :365
2.16667 0.0333333 :366
2.2 0.0333333 :367
2.23333 0.0333333 :368
2.26667 0.0333333 :369
2.3 0.0333333 :370
2.33333 0.0333333 :371
2.36667 0.0333333 :372
2.4 0.0333333 :373
2.43333 0.0333333 :374
2.46667 0.0333333 :375
2.5 0.0333333 :376
2.53333 0.0333333 :377
2.56667 0.0333333 :378
2.6 0.0333333 :379
2.63333 0.0333333 :380
2.66667 0.0333333 :381
2.7 0.0333333 :382
2.73333 0.0333333 :383
2.76667 0.0333333 :384
2.8 0.0333333 :385
2.83333 0.0333333 :386
2.86667 0.0333333 :387
2.9 0.0333333 :388
2.93333 0.0333333 :389
2.96667 0.0333333 :390
3 0.0333333 :391
3.03333 0.0333333 :392
3.06667 0.0333333 :393
3.1 0.0333333 :394
3.13333 0.0333333 :395
3.16667 0.0333333 :396
3.2 0.0333333 :397
3.23333 0.0333333 :398
3.26667 0.0333333 :399
3.3 0.0333333 :400
3.33333 0.0333333 :401
3.36667 0.0333333 :402
3.4 0.0333333 :403
3.43333 0.0333333 :404
3.46667 0.0333333 :405
3.5 0.0333333 :406
3.53333 0.0333333 :407
3.56667 0.0333333 :408
3.6 0.0333333 :409
3.63333 0.0333333 :410
3.66667 0.0333333 :411
3.7 0.0333333 :412
3.73333 0.0333333 :413
3.76667 0.0333333 :414
3.8 0.0333333 :415
3.83333 0.0333333 :416
3.86667 0.0333333 :417
3.9 0.0333333 :418
3.93333 0.0333333 :419
3.96667 0.0333333 :420
4 0.0333333 :421
4.03333 0.0333333 :422
4.06667 0.0333333 :423
4.1 0.0333333 :424
4.13333 0.0333333 :425
4.16667 0.0333333 :426
4.2 0.0333333 :427
4.23333 0.0333333 :428
4.26667 0.0333333 :429
4.3 0.0333333 :430
4.33333 0.0333333 :431
4.36667 0.0333333 :432
4.4 0.0333333 :433
4.43333 0.0333333 :434
4.46667 0.0333333 :435
4.5 0.0333333 :436
4.53333 0.0333333 :437
4.56667 0.0333333 :438
4.6 0.0333333 :439
4.63333 0.0333333 :440
4.66667 0.0333333 :441
4.7 0.0333333 :442
4.73333 0.0333333 :443
4.76667 0.0333333 :444
4.8 0.0333333 :445
4.83333 0.0333333 :446
4.86667 0.0333333 :447
4.9 0.0333333 :448
4.93333 0.0333333 :449
4.96667 0.0333333 :450
5 0.0333333 :451
5.03333 0.0333333 :452
5.06667 0.0333333 :453
5.1 0.0333333 :454
5.13333 0.0333333 :455
5.16667 0.0333333 :456
5.2 0.0333333 :457
5.23333 0.0333333 :458
5.26667 0.0333333 :459
5.3 0.0333333 :460
5.33333 0.0333333 :461
5.36667 0.0333333 :462
5.4 0.0333333 :463
5.43333 0.0333333 :464
5.46667 0.0333333 :465
5.5 0.0333333 :466
5.53333 0.0333333 :467
5.56667 0.0333333 :468
5.6 0.0333333 :469
5.63333 0.0333333 :470
5.66667 0.0333333 :471
5.7 0.0333333 :472
5.73333 0.0333333 :473
5.76667 0.0333333 :474
5.8 0.0333333 :475
5.83333 0.0333333 :476
5.86667 0.0333333 :477
5.9 0.0333333 :478
5.93333 0.0333333 :479
5.96667 0.0333333 :480
6 0.0333333 :481
6.03333 0.0333333 :482
6.06667 0.0333333 :483
6.1 0.0333333 :484
6.13333 0.0333333 :485
6.16667 0.0333333 :486
6.2 0.0333333 :487
6.23333 0.0333333 :488
6.26667 0.0333333 :489
6.3 0.0333333 :490
6.33333 0.0333333 :491
6.36667 0.0333333 :492
6.4 0.0333333 :493
6.43333 0.0333333 :494
6.46667 0.0333333 :495
6.5 0.0333333 :496
6.53333 0.0333333 :497
6.56667 0.0333333 :498
6.6 0.0333333 :499
6.63333 0.0333333 :500
6.66667 0.0333333 :501
6.7 0.0333333 :502
6.73333 0.0333333 :503
6.76667 0.0333333 :504
6.8 0.0333333 :505
6.83333 0.0333333 :506
6.86667 0.0333333 :507
6.9 0.0333333 :508
6.93333 0.0333333 :509
6.96667 0.0333333 :510
7 0.0333333 :511
7.03333 0.0333333 :512
7.06667 0.0333333 :513
7.1 0.0333333 :514
7.13333 0.0333333 :515
7.16667 0.0333333 :516
7.2 0.0333333 :517
7.23333 0.0333333 :518
7.26667 0.0333333 :519
7.3 0.0333333 :520
7.33333 0.0333333 :521
7.36667 0.0333333 :522
7.4 0.0333333 :523
7.43333 0.0333333 :524
7.46667 0.0333333 :525
7.5 0.0333333 :526
7.53333 0.0333333 :527
7.56667 0.0333333 :528
7.6 0.0333333 :529
7.63333 0.0333333 :530
7.66667 0.0333333 :531
7.7 0.0333333 :532
7.73333 0.0333333 :533
7.76667 0.0333333 :534
7.8 0.0333333 :535
7.83333 0.0333333 :536
7.86667 0.0333333 :537
7.9 0.0333333 :538
7.93333 0.0333333 :539
7.96667 0.0333333 :540
8 0.0333333 :541
8.03333 0.0333333 :542
8.06667 0.0333333 :543
8.1 0.0333333 :544
8.13333 0.0333333 :545
8.16667 0.0333333 :546
8.2 0.0333333 :547
8.23333 0.0333333 :548
8.26667 0.0333333 :549
8.3 0.0333333 :550
8.33333 0.0333333 :551
8.36667 0.0333333 :552
8.4 0.0333333 :553
8.43333 0.0333333 :554
8.46667 0.0333333 :555
8.5 0.0333333 :556
8.53333 0.0333333 :557
8.56667 0.0333333 :558
8.6 0.0333333 :559
8.63333 0.0333333 :560
8.66667 0.0333333 :561
8.7 0.0333333 :562
8.73333 0.0333333 :563
8.76667 0.0333333 :564
8.8 0.0333333 :565
8.83333 0.0333333 :566
8.86667 0.0333333 :567
8.9 0.0333333 :568
8.93333 0.0333333 :569
8.96667 0.0333333 :570
9 0.0333333 :571
9.03333 0.0333333 :572
9.06667 0.0333333 :573
9.1 0.0333333 :574
9.13333 0.0333333 :575
9.16667 0.0333333 :576
9.2 0.0333333 :577
9.23333 0.0333333 :578
9.26667 0.0333333 :579
9.3 0.0333333 :580
9.33333 0.0333333 :581
9.36667 0.0333333 :582
9.4 0.0333333 :583
9.43333 0.0333333 :584
9.46667 0.0333333 :585
9.5 0.0333333 :586
9.53333 0.0333333 :587
9.56667 0.0333333 :588
9.6 0.0333333 :589
9.63333 0.0333333 :590
9.66667 0.0333333 :591
9.7 0.0333333 :592
9.73333 0.0333333 :593
9.76667 0.0333333 :594
9.8 0.0333333 :595
9.83333 0.0333333 :596
9.86667 0.0333333 :597
9.9 0.0333333 :598
9.93333 0.0333333 :599
9.96667 0.0333333 :600
10 0.0333333 :601
X Y  Index
---------------------------------------------------
0 0.0666667 :602
0.0333333 0.0666667 :603
0.0666667 0.0666667 :604
0.1 0.0666667 :605
0.133333 0.0666667 :606
0.166667 0.0666667 :607
0.2 0.0666667 :608
0.233333 0.0666667 :609
0.266667 0.0666667 :610
0.3 0.0666667 :611
0.333333 0.0666667 :612
0.366667 0.0666667 :613
0.4 0.0666667 :614
0.433333 0.0666667 :615
0.466667 0.0666667 :616
0.5 0.0666667 :617
0.533333 0.0666667 :618
0.566667 0.0666667 :619
0.6 0.0666667 :620
0.633333 0.0666667 :621
0.666667 0.0666667 :622
0.7 0.0666667 :623
0.733333 0.0666667 :624
0.766667 0.0666667 :625
0.8 0.0666667 :626
0.833333 0.0666667 :627
0.866667 0.0666667 :628
0.9 0.0666667 :629
0.933333 0.0666667 :630
0.966667 0.0666667 :631
1 0.0666667 :632
1.03333 0.0666667 :633
1.06667 0.0666667 :634
1.1 0.0666667 :635
1.13333 0.0666667 :636
1.16667 0.0666667 :637
1.2 0.0666667 :638
1.23333 0.0666667 :639
1.26667 0.0666667 :640
1.3 0.0666667 :641
1.33333 0.0666667 :642
1.36667 0.0666667 :643
1.4 0.0666667 :644
1.43333 0.0666667 :645
1.46667 0.0666667 :646
1.5 0.0666667 :647
1.53333 0.0666667 :648
1.56667 0.0666667 :649
1.6 0.0666667 :650
1.63333 0.0666667 :651
1.66667 0.0666667 :652
1.7 0.0666667 :653
1.73333 0.0666667 :654
1.76667 0.0666667 :655
1.8 0.0666667 :656
1.83333 0.0666667 :657
1.86667 0.0666667 :658
1.9 0.0666667 :659
1.93333 0.0666667 :660
1.96667 0.0666667 :661
2 0.0666667 :662
2.03333 0.0666667 :663
2.06667 0.0666667 :664
2.1 0.0666667 :665
2.13333 0.0666667 :666
2.16667 0.0666667 :667
2.2 0.0666667 :668
2.23333 0.0666667 :669
2.26667 0.0666667 :670
2.3 0.0666667 :671
2.33333 0.0666667 :672
2.36667 0.0666667 :673
2.4 0.0666667 :674
2.43333 0.0666667 :675
2.46667 0.0666667 :676
2.5 0.0666667 :677
2.53333 0.0666667 :678
2.56667 0.0666667 :679
2.6 0.0666667 :680
2.63333 0.0666667 :681
2.66667 0.0666667 :682
2.7 0.0666667 :683
2.73333 0.0666667 :684
2.76667 0.0666667 :685
2.8 0.0666667 :686
2.83333 0.0666667 :687
2.86667 0.0666667 :688
2.9 0.0666667 :689
2.93333 0.0666667 :690
2.96667 0.0666667 :691
3 0.0666667 :692
3.03333 0.0666667 :693
3.06667 0.0666667 :694
3.1 0.0666667 :695
3.13333 0.0666667 :696
3.16667 0.0666667 :697
3.2 0.0666667 :698
3.23333 0.0666667 :699
3.26667 0.0666667 :700
3.3 0.0666667 :701
3.33333 0.0666667 :702
3.36667 0.0666667 :703
3.4 0.0666667 :704
3.43333 0.0666667 :705
3.46667 0.0666667 :706
3.5 0.0666667 :707
3.53333 0.0666667 :708
3.56667 0.0666667 :709
3.6 0.0666667 :710
3.63333 0.0666667 :711
3.66667 0.0666667 :712
3.7 0.0666667 :713
3.73333 0.0666667 :714
3.76667 0.0666667 :715
3.8 0.0666667 :716
3.83333 0.0666667 :717
3.86667 0.0666667 :718
3.9 0.0666667 :719
3.93333 0.0666667 :720
3.96667 0.0666667 :721
4 0.0666667 :722
4.03333 0.0666667 :723
4.06667 0.0666667 :724
4.1 0.0666667 :725
4.13333 0.0666667 :726
4.16667 0.0666667 :727
4.2 0.0666667 :728
4.23333 0.0666667 :729
4.26667 0.0666667 :730
4.3 0.0666667 :731
4.33333 0.0666667 :732
4.36667 0.0666667 :733
4.4 0.0666667 :734
4.43333 0.0666667 :735
4.46667 0.0666667 :736
4.5 0.0666667 :737
4.53333 0.0666667 :738
4.56667 0.0666667 :739
4.6 0.0666667 :740
4.63333 0.0666667 :741
4.66667 0.0666667 :742
4.7 0.0666667 :743
4.73333 0.0666667 :744
4.76667 0.0666667 :745
4.8 0.0666667 :746
4.83333 0.0666667 :747
4.86667 0.0666667 :748
4.9 0.0666667 :749
4.93333 0.0666667 :750
4.96667 0.0666667 :751
5 0.0666667 :752
5.03333 0.0666667 :753
5.06667 0.0666667 :754
5.1 0.0666667 :755
5.13333 0.0666667 :756
5.16667 0.0666667 :757
5.2 0.0666667 :758
5.23333 0.0666667 :759
5.26667 0.0666667 :760
5.3 0.0666667 :761
5.33333 0.0666667 :762
5.36667 0.0666667 :763
5.4 0.0666667 :764
5.43333 0.0666667 :765
5.46667 0.0666667 :766
5.5 0.0666667 :767
5.53333 0.0666667 :768
5.56667 0.0666667 :769
5.6 0.0666667 :770
5.63333 0.0666667 :771
5.66667 0.0666667 :772
5.7 0.0666667 :773
5.73333 0.0666667 :774
5.76667 0.0666667 :775
5.8 0.0666667 :776
5.83333 0.0666667 :777
5.86667 0.0666667 :778
5.9 0.0666667 :779
5.93333 0.0666667 :780
5.96667 0.0666667 :781
6 0.0666667 :782
6.03333 0.0666667 :783
6.06667 0.0666667 :784
6.1 0.0666667 :785
6.13333 0.0666667 :786
6.16667 0.0666667 :787
6.2 0.0666667 :788
6.23333 0.0666667 :789
6.26667 0.0666667 :790
6.3 0.0666667 :791
6.33333 0.0666667 :792
6.36667 0.0666667 :793
6.4 0.0666667 :794
6.43333 0.0666667 :795
6.46667 0.0666667 :796
6.5 0.0666667 :797
6.53333 0.0666667 :798
6.56667 0.0666667 :799
6.6 0.0666667 :800
6.63333 0.0666667 :801
6.66667 0.0666667 :802
6.7 0.0666667 :803
6.73333 0.0666667 :804
6.76667 0.0666667 :805
6.8 0.0666667 :806
6.83333 0.0666667 :807
6.86667 0.0666667 :808
6.9 0.0666667 :809
6.93333 0.0666667 :810
6.96667 0.0666667 :811
7 0.0666667 :812
7.03333 0.0666667 :813
7.06667 0.0666667 :814
7.1 0.0666667 :815
7.13333 0.0666667 :816
7.16667 0.0666667 :817
7.2 0.0666667 :818
7.23333 0.0666667 :819
7.26667 0.0666667 :820
7.3 0.0666667 :821
7.33333 0.0666667 :822
7.36667 0.0666667 :823
7.4 0.0666667 :824
7.43333 0.0666667 :825
7.46667 0.0666667 :826
7.5 0.0666667 :827
7.53333 0.0666667 :828
7.56667 0.0666667 :829
7.6 0.0666667 :830
7.63333 0.0666667 :831
7.66667 0.0666667 :832
7.7 0.0666667 :833
7.73333 0.0666667 :834
7.76667 0.0666667 :835
7.8 0.0666667 :836
7.83333 0.0666667 :837
7.86667 0.0666667 :838
7.9 0.0666667 :839
7.93333 0.0666667 :840
7.96667 0.0666667 :841
8 0.0666667 :842
8.03333 0.0666667 :843
8.06667 0.0666667 :844
8.1 0.0666667 :845
8.13333 0.0666667 :846
8.16667 0.0666667 :847
8.2 0.0666667 :848
8.23333 0.0666667 :849
8.26667 0.0666667 :850
8.3 0.0666667 :851
8.33333 0.0666667 :852
8.36667 0.0666667 :853
8.4 0.0666667 :854
8.43333 0.0666667 :855
8.46667 0.0666667 :856
8.5 0.0666667 :857
8.53333 0.0666667 :858
8.56667 0.0666667 :859
8.6 0.0666667 :860
8.63333 0.0666667 :861
8.66667 0.0666667 :862
8.7 0.0666667 :863
8.73333 0.0666667 :864
8.76667 0.0666667 :865
8.8 0.0666667 :866
8.83333 0.0666667 :867
8.86667 0.0666667 :868
8.9 0.0666667 :869
8.93333 0.0666667 :870
8.96667 0.0666667 :871
9 0.0666667 :872
9.03333 0.0666667 :873
9.06667 0.0666667 :874
9.1 0.0666667 :875
9.13333 0.0666667 :876
9.16667 0.0666667 :877
9.2 0.0666667 :878
9.23333 0.0666667 :879
9.26667 0.0666667 :880
9.3 0.0666667 :881
9.33333 0.0666667 :882
9.36667 0.0666667 :883
9.4 0.0666667 :884
9.43333 0.0666667 :885
9.46667 0.0666667 :886
9.5 0.0666667 :887
9.53333 0.0666667 :888
9.56667 0.0666667 :889
9.6 0.0666667 :890
9.63333 0.0666667 :891
9.66667 0.0666667 :892
9.7 0.0666667 :893
9.73333 0.0666667 :894
9.76667 0.0666667 :895
9.8 0.0666667 :896
9.83333 0.0666667 :897
9.86667 0.0666667 :898
9.9 0.0666667 :899
9.93333 0.0666667 :900
9.96667 0.0666667 :901
10 0.0666667 :902
X Y  Index
---------------------------------------------------
0 0.1 :903
0.0333333 0.1 :904
0.0666667 0.1 :905
0.1 0.1 :906
0.133333 0.1 :907
0.166667 0.1 :908
0.2 0.1 :909
0.233333 0.1 :910
0.266667 0.1 :911
0.3 0.1 :912
0.333333 0.1 :913
0.366667 0.1 :914
0.4 0.1 :915
0.433333 0.1 :916
0.466667 0.1 :917
0.5 0.1 :918
0.533333 0.1 :919
0.566667 0.1 :920
0.6 0.1 :921
0.633333 0.1 :922
0.666667 0.1 :923
0.7 0.1 :924
0.733333 0.1 :925
0.766667 0.1 :926
0.8 0.1 :927
0.833333 0.1 :928
0.866667 0.1 :929
0.9 0.1 :930
0.933333 0.1 :931
0.966667 0.1 :932
1 0.1 :933
1.03333 0.1 :934
1.06667 0.1 :935
1.1 0.1 :936
1.13333 0.1 :937
1.16667 0.1 :938
1.2 0.1 :939
1.23333 0.1 :940
1.26667 0.1 :941
1.3 0.1 :942
1.33333 0.1 :943
1.36667 0.1 :944
1.4 0.1 :945
1.43333 0.1 :946
1.46667 0.1 :947
1.5 0.1 :948
1.53333 0.1 :949
1.56667 0.1 :950
1.6 0.1 :951
1.63333 0.1 :952
1.66667 0.1 :953
1.7 0.1 :954
1.73333 0.1 :955
1.76667 0.1 :956
1.8 0.1 :957
1.83333 0.1 :958
1.86667 0.1 :959
1.9 0.1 :960
1.93333 0.1 :961
1.96667 0.1 :962
2 0.1 :963
2.03333 0.1 :964
2.06667 0.1 :965
2.1 0.1 :966
2.13333 0.1 :967
2.16667 0.1 :968
2.2 0.1 :969
2.23333 0.1 :970
2.26667 0.1 :971
2.3 0.1 :972
2.33333 0.1 :973
2.36667 0.1 :974
2.4 0.1 :975
2.43333 0.1 :976
2.46667 0.1 :977
2.5 0.1 :978
2.53333 0.1 :979
2.56667 0.1 :980
2.6 0.1 :981
2.63333 0.1 :982
2.66667 0.1 :983
2.7 0.1 :984
2.73333 0.1 :985
2.76667 0.1 :986
2.8 0.1 :987
2.83333 0.1 :988
2.86667 0.1 :989
2.9 0.1 :990
2.93333 0.1 :991
2.96667 0.1 :992
3 0.1 :993
3.03333 0.1 :994
3.06667 0.1 :995
3.1 0.1 :996
3.13333 0.1 :997
3.16667 0.1 :998
3.2 0.1 :999
3.23333 0.1 :1000
3.26667 0.1 :1001
3.3 0.1 :1002
3.33333 0.1 :1003
3.36667 0.1 :1004
3.4 0.1 :1005
3.43333 0.1 :1006
3.46667 0.1 :1007
3.5 0.1 :1008
3.53333 0.1 :1009
3.56667 0.1 :1010
3.6 0.1 :1011
3.63333 0.1 :1012
3.66667 0.1 :1013
3.7 0.1 :1014
3.73333 0.1 :1015
3.76667 0.1 :1016
3.8 0.1 :1017
3.83333 0.1 :1018
3.86667 0.1 :1019
3.9 0.1 :1020
3.93333 0.1 :1021
3.96667 0.1 :1022
4 0.1 :1023
4.03333 0.1 :1024
4.06667 0.1 :1025
4.1 0.1 :1026
4.13333 0.1 :1027
4.16667 0.1 :1028
4.2 0.1 :1029
4.23333 0.1 :1030
4.26667 0.1 :1031
4.3 0.1 :1032
4.33333 0.1 :1033
4.36667 0.1 :1034
4.4 0.1 :1035
4.43333 0.1 :1036
4.46667 0.1 :1037
4.5 0.1 :1038
4.53333 0.1 :1039
4.56667 0.1 :1040
4.6 0.1 :1041
4.63333 0.1 :1042
4.66667 0.1 :1043
4.7 0.1 :1044
4.73333 0.1 :1045
4.76667 0.1 :1046
4.8 0.1 :1047
4.83333 0.1 :1048
4.86667 0.1 :1049
4.9 0.1 :1050
4.93333 0.1 :1051
4.96667 0.1 :1052
5 0.1 :1053
5.03333 0.1 :1054
5.06667 0.1 :1055
5.1 0.1 :1056
5.13333 0.1 :1057
5.16667 0.1 :1058
5.2 0.1 :1059
5.23333 0.1 :1060
5.26667 0.1 :1061
5.3 0.1 :1062
5.33333 0.1 :1063
5.36667 0.1 :1064
5.4 0.1 :1065
5.43333 0.1 :1066
5.46667 0.1 :1067
5.5 0.1 :1068
5.53333 0.1 :1069
5.56667 0.1 :1070
5.6 0.1 :1071
5.63333 0.1 :1072
5.66667 0.1 :1073
5.7 0.1 :1074
5.73333 0.1 :1075
5.76667 0.1 :1076
5.8 0.1 :1077
5.83333 0.1 :1078
5.86667 0.1 :1079
5.9 0.1 :1080
5.93333 0.1 :1081
5.96667 0.1 :1082
6 0.1 :1083
6.03333 0.1 :1084
6.06667 0.1 :1085
6.1 0.1 :1086
6.13333 0.1 :1087
6.16667 0.1 :1088
6.2 0.1 :1089
6.23333 0.1 :1090
6.26667 0.1 :1091
6.3 0.1 :1092
6.33333 0.1 :1093
6.36667 0.1 :1094
6.4 0.1 :1095
6.43333 0.1 :1096
6.46667 0.1 :1097
6.5 0.1 :1098
6.53333 0.1 :1099
6.56667 0.1 :1100
6.6 0.1 :1101
6.63333 0.1 :1102
6.66667 0.1 :1103
6.7 0.1 :1104
6.73333 0.1 :1105
6.76667 0.1 :1106
6.8 0.1 :1107
6.83333 0.1 :1108
6.86667 0.1 :1109
6.9 0.1 :1110
6.93333 0.1 :1111
6.96667 0.1 :1112
7 0.1 :1113
7.03333 0.1 :1114
7.06667 0.1 :1115
7.1 0.1 :1116
7.13333 0.1 :1117
7.16667 0.1 :1118
7.2 0.1 :1119
7.23333 0.1 :1120
7.26667 0.1 :1121
7.3 0.1 :1122
7.33333 0.1 :1123
7.36667 0.1 :1124
7.4 0.1 :1125
7.43333 0.1 :1126
7.46667 0.1 :1127
7.5 0.1 :1128
7.53333 0.1 :1129
7.56667 0.1 :1130
7.6 0.1 :1131
7.63333 0.1 :1132
7.66667 0.1 :1133
7.7 0.1 :1134
7.73333 0.1 :1135
