61.02	95.9936	87.5445	3.39815
61.9248	45.2171	108.249	3.81946
49.6805	51.34	65.7826	3.39866
107.727	62.9113	95.9496	3.39282
36.1866	65.6241	42.7783	3.39714
4.29023	103.529	54.8144	3.15267
109.172	102.515	61.0782	3.07814
98.804	1.89424	41.552	3.16061
52.6606	98.628	17.9441	3.75651
69.7674	114.629	83.0817	3.86119
63.5948	25.8069	103.224	3.37351
86.5299	54.1814	23.8197	2.72168
3.3347	45.5397	44.4253	3.96745
47.3439	86.6106	107.243	4.2178
38.909	100.595	49.263	3.64891
62.484	34.256	39.5402	4.27308
21.2378	106.969	32.5254	3.88788
43.032	64.9962	53.8162	3.60273
114.306	45.0023	101.634	3.17923
19.2901	73.2037	62.4184	3.34942
55.4899	59.9105	8.41157	4.33088
43.365	56.5556	66.8412	4.67469
11.6207	33.6324	116.129	3.37928
44.6371	16.4883	101.463	3.24376
96.4986	49.9463	99.0215	3.24058
99.8325	112.716	94.3647	4.07874
111.252	19.693	111.788	3.02492
37.8901	9.673	50.2369	2.65953
80.2706	86.1476	111.552	3.97447
10.7676	4.34972	46.7885	3.63721
86.2176	110.994	110.954	3.78495
112.641	30.9143	49.5884	4.23095
98.6325	34.305	74.1169	3.64869
39.572	49.8167	86.9325	3.12664
111.187	80.016	50.7305	3.5387
101.989	79.3126	7.20415	3.80159
20.7491	88.0562	41.8744	3.59865
33.4415	65.8808	115.447	3.83685
31.8972	106.578	6.19126	3.34983
39.6717	3.95805	111.605	3.38136
17.2555	17.7781	72.6466	3.68219
72.2183	112.981	72.528	3.17277
17.0476	70.266	92.8036	3.80904
1.37197	16.0562	90.3534	3.59686
95.9873	77.7623	100.325	3.71679
85.1656	74.7836	104.617	3.83328
99.6874	84.7582	104.201	3.54461
2.83516	64.0215	99.0203	3.75216
91.2498	26.1023	65.7778	3.18174
4.87775	68.4998	64.8473	3.51552
62.1595	77.8782	34.0128	4.09068
30.4479	82.0105	101.036	3.30235
33.0588	24.5545	13.4465	3.37342
84.1077	5.81703	7.913	3.21274
112.262	104.147	91.0202	3.90767
101.472	3.07864	85.4998	4.16862
116.307	47.1997	16.9825	3.55954
71.4287	100.246	83.9931	3.20323
107.197	97.7154	26.6762	3.40942
16.7421	75.2532	47.5023	3.93966
85.0122	39.195	104.773	3.06649
38.9014	56.3804	11.5474	3.68159
19.749	100.899	98.6644	3.69885
69.2189	80.6956	48.2432	3.43035
12.1227	10.3735	51.7209	2.99197
4.27096	32.9701	100.785	3.8424
110.686	110.397	95.8144	3.90252
57.6242	38.8954	5.26361	3.51259
116.486	88.4402	38.0531	3.46856
66.8093	11.6562	8.72379	3.4539
34.5236	7.16643	87.4001	3.15438
90.3329	59.2299	12.8104	3.96064
6.70155	105.886	11.3881	3.45408
106.715	103.901	86.4274	3.21619
24.2007	3.3229	40.1933	3.11383
