Distance Squared = 3.592797, compared to 6.091024
Distance Squared = 3.036367, compared to 6.091024
Distance Squared = 5.757201, compared to 6.091024
Distance Squared = 0.290655, compared to 6.091024
Distance Squared = 4.858314, compared to 6.091024
Distance Squared = 2.546026, compared to 6.091024
Distance Squared = 1.837875, compared to 6.091024
Distance Squared = 3.264025, compared to 6.091024
Distance Squared = 3.327592, compared to 6.091024
Distance Squared = 3.096414, compared to 6.091024
Distance Squared = 6.009732, compared to 6.091024
Distance Squared = 1.123516, compared to 6.091024
Distance Squared = 3.966319, compared to 6.091024
Distance Squared = 4.228658, compared to 6.091024
Distance Squared = 3.128528, compared to 6.091024
Distance Squared = 4.796248, compared to 6.091024
Distance Squared = 1.271790, compared to 6.091024
Distance Squared = 0.542571, compared to 6.091024
Distance Squared = 2.067203, compared to 6.091024
Distance Squared = 0.022058, compared to 6.091024
Distance Squared = 2.498412, compared to 6.091024
Distance Squared = 3.150601, compared to 6.091024
Distance Squared = 0.922464, compared to 6.091024
Distance Squared = 3.431883, compared to 6.091024
Distance Squared = 5.011900, compared to 6.091024
Distance Squared = 2.206286, compared to 6.091024
Distance Squared = 4.272489, compared to 6.091024
Distance Squared = 0.510264, compared to 6.091024
Distance Squared = 2.100479, compared to 6.091024
Distance Squared = 4.601491, compared to 6.091024
Distance Squared = 5.447055, compared to 6.091024
Distance Squared = 1.895387, compared to 6.091024
Distance Squared = 2.125337, compared to 6.091024
Distance Squared = 0.795871, compared to 6.091024
Distance Squared = 5.035532, compared to 6.091024
Distance Squared = 0.648779, compared to 6.091024
Distance Squared = 2.098607, compared to 6.091024
Distance Squared = 0.046324, compared to 6.091024
Distance Squared = 2.417363, compared to 6.091024
Distance Squared = 1.576588, compared to 6.091024
Distance Squared = 1.386164, compared to 6.091024
Distance Squared = 2.588355, compared to 6.091024
Distance Squared = 3.323560, compared to 6.091024
Distance Squared = 2.588493, compared to 6.091024
Distance Squared = 0.568913, compared to 6.091024
Distance Squared = 4.661449, compared to 6.091024
Distance Squared = 5.459224, compared to 6.091024
Distance Squared = 3.822838, compared to 6.091024
Distance Squared = 3.265085, compared to 6.091024
Distance Squared = 3.756306, compared to 6.091024
Distance Squared = 5.945172, compared to 6.091024
Distance Squared = 3.179708, compared to 6.091024
Distance Squared = 2.515803, compared to 6.091024
Distance Squared = 2.269506, compared to 6.091024
Distance Squared = 4.428427, compared to 6.091024
Distance Squared = 2.650427, compared to 6.091024
Distance Squared = 1.769799, compared to 6.091024
Distance Squared = 4.195561, compared to 6.091024
Distance Squared = 3.276292, compared to 6.091024
Distance Squared = 1.506735, compared to 6.091024
Distance Squared = 1.629768, compared to 6.091024
Distance Squared = 3.524164, compared to 6.091024
Distance Squared = 1.120781, compared to 6.091024
Distance Squared = 1.066035, compared to 6.091024
Distance Squared = 2.664119, compared to 6.091024
Distance Squared = 2.350484, compared to 6.091024
Distance Squared = 1.882302, compared to 6.091024
Distance Squared = 2.323883, compared to 6.091024
Distance Squared = 0.443407, compared to 6.091024
Distance Squared = 4.202984, compared to 6.091024
Distance Squared = 3.871604, compared to 6.091024
Distance Squared = 0.136432, compared to 6.091024
Distance Squared = 0.180140, compared to 6.091024
Distance Squared = 4.475898, compared to 6.091024
Distance Squared = 2.162136, compared to 6.091024
Distance Squared = 1.702474, compared to 6.091024
Distance Squared = 1.379970, compared to 6.091024
Distance Squared = 0.729136, compared to 6.091024
Distance Squared = 3.510662, compared to 6.091024
Distance Squared = 4.118081, compared to 6.091024
Distance Squared = 0.261536, compared to 6.091024
Distance Squared = 0.307906, compared to 6.091024
Distance Squared = 1.355124, compared to 6.091024
Distance Squared = 4.966368, compared to 6.091024
Distance Squared = 0.427751, compared to 6.091024
Distance Squared = 2.133784, compared to 6.091024
Distance Squared = 5.707405, compared to 6.091024
Distance Squared = 0.082516, compared to 6.091024
Distance Squared = 3.256407, compared to 6.091024
Distance Squared = 5.646512, compared to 6.091024
Distance Squared = 2.462113, compared to 6.091024
Distance Squared = 0.385818, compared to 6.091024
Distance Squared = 5.490658, compared to 6.091024
Distance Squared = 1.770513, compared to 6.091024
Distance Squared = 4.368532, compared to 6.091024
Distance Squared = 2.602941, compared to 6.091024
Distance Squared = 0.141393, compared to 6.091024
Distance Squared = 0.219207, compared to 6.091024
Distance Squared = 2.748026, compared to 6.091024
Distance Squared = 2.592254, compared to 6.091024
Distance Squared = 1.038527, compared to 6.091024
Distance Squared = 5.984322, compared to 6.091024
Distance Squared = 5.411027, compared to 6.091024
Distance Squared = 1.009818, compared to 6.091024
Distance Squared = 4.675870, compared to 6.091024
Distance Squared = 2.357025, compared to 6.091024
Distance Squared = 0.461051, compared to 6.091024
Distance Squared = 3.493391, compared to 6.091024
Distance Squared = 0.568558, compared to 6.091024
Distance Squared = 3.140474, compared to 6.091024
Distance Squared = 1.290519, compared to 6.091024
Distance Squared = 2.098886, compared to 6.091024
Distance Squared = 2.063393, compared to 6.091024
Distance Squared = 1.202549, compared to 6.091024
Distance Squared = 2.405962, compared to 6.091024
Distance Squared = 4.399535, compared to 6.091024
Distance Squared = 2.081761, compared to 6.091024
Distance Squared = 1.366334, compared to 6.091024
Distance Squared = 0.338499, compared to 6.091024
Distance Squared = 2.839909, compared to 6.091024
Distance Squared = 2.727399, compared to 6.091024
Distance Squared = 0.760295, compared to 6.091024
Distance Squared = 1.159347, compared to 6.091024
Distance Squared = 5.314511, compared to 6.091024
Distance Squared = 2.030988, compared to 6.091024
Distance Squared = 5.326648, compared to 6.091024
Distance Squared = 2.706142, compared to 6.091024
Distance Squared = 3.648554, compared to 6.091024
Distance Squared = 1.002311, compared to 6.091024
Distance Squared = 1.647304, compared to 6.091024
Distance Squared = 4.115860, compared to 6.091024
Distance Squared = 3.787474, compared to 6.091024
Distance Squared = 2.612937, compared to 6.091024
Distance Squared = 5.311835, compared to 6.091024
Distance Squared = 2.752594, compared to 6.091024
Distance Squared = 3.252591, compared to 6.091024
Distance Squared = 3.141574, compared to 6.091024
Distance Squared = 5.141832, compared to 6.091024
Distance Squared = 2.823634, compared to 6.091024
Distance Squared = 0.858208, compared to 6.091024
Distance Squared = 1.207893, compared to 6.091024
Distance Squared = 3.490266, compared to 6.091024
Distance Squared = 0.847212, compared to 6.091024
Distance Squared = 3.224978, compared to 6.091024
Distance Squared = 4.326287, compared to 6.091024
Distance Squared = 4.830537, compared to 6.091024
Distance Squared = 3.602955, compared to 6.091024
Distance Squared = 2.312485, compared to 6.091024
Distance Squared = 0.437235, compared to 6.091024
Distance Squared = 5.764063, compared to 6.091024
Distance Squared = 3.006136, compared to 6.091024
Distance Squared = 2.855616, compared to 6.091024
Distance Squared = 0.047103, compared to 6.091024
Distance Squared = 1.680519, compared to 6.091024
Distance Squared = 5.631214, compared to 6.091024
Distance Squared = 5.866305, compared to 6.091024
Distance Squared = 0.673426, compared to 6.091024
Distance Squared = 2.905245, compared to 6.091024
Distance Squared = 1.223856, compared to 6.091024
Distance Squared = 4.371594, compared to 6.091024
Distance Squared = 4.865644, compared to 6.091024
Distance Squared = 4.668175, compared to 6.091024
Distance Squared = 4.094382, compared to 6.091024
Distance Squared = 3.001769, compared to 6.091024
Distance Squared = 1.930616, compared to 6.091024
Distance Squared = 4.268593, compared to 6.091024
Distance Squared = 1.709638, compared to 6.091024
Distance Squared = 1.723248, compared to 6.091024
Distance Squared = 5.604954, compared to 6.091024
Distance Squared = 5.680782, compared to 6.091024
Distance Squared = 3.593041, compared to 6.091024
Distance Squared = 1.214731, compared to 6.091024
Distance Squared = 5.528261, compared to 6.091024
Distance Squared = 0.191726, compared to 6.091024
Distance Squared = 0.717402, compared to 6.091024
Distance Squared = 5.536422, compared to 6.091024
Distance Squared = 1.940887, compared to 6.091024
Distance Squared = 2.573069, compared to 6.091024
Distance Squared = 2.793174, compared to 6.091024
Distance Squared = 2.594513, compared to 6.091024
Distance Squared = 1.610617, compared to 6.091024
Distance Squared = 3.645836, compared to 6.091024
Distance Squared = 3.885372, compared to 6.091024
Distance Squared = 2.754096, compared to 6.091024
Distance Squared = 4.083084, compared to 6.091024
Distance Squared = 4.744127, compared to 6.091024
Distance Squared = 2.158673, compared to 6.091024
Distance Squared = 0.776687, compared to 6.091024
Distance Squared = 1.079171, compared to 6.091024
Distance Squared = 5.632646, compared to 6.091024
Distance Squared = 3.016868, compared to 6.091024
Distance Squared = 1.904172, compared to 6.091024
Distance Squared = 4.565344, compared to 6.091024
Distance Squared = 0.446356, compared to 6.091024
Distance Squared = 5.067499, compared to 6.091024
Distance Squared = 5.387264, compared to 6.091024
Distance Squared = 4.190880, compared to 6.091024
Distance Squared = 0.645758, compared to 6.091024
Distance Squared = 6.026796, compared to 6.091024
Distance Squared = 5.908805, compared to 6.091024
Distance Squared = 5.704548, compared to 6.091024
Distance Squared = 2.849676, compared to 6.091024
Distance Squared = 2.147919, compared to 6.091024
Distance Squared = 4.062704, compared to 6.091024
Distance Squared = 2.197254, compared to 6.091024
Distance Squared = 4.800744, compared to 6.091024
Distance Squared = 3.228106, compared to 6.091024
Distance Squared = 4.870278, compared to 6.091024
Distance Squared = 1.510942, compared to 6.091024
Distance Squared = 2.509981, compared to 6.091024
Distance Squared = 1.342302, compared to 6.091024
Distance Squared = 1.180651, compared to 6.091024
Distance Squared = 4.952249, compared to 6.091024
Distance Squared = 1.011618, compared to 6.091024
Distance Squared = 4.293693, compared to 6.091024
Distance Squared = 0.163082, compared to 6.091024
Distance Squared = 0.931773, compared to 6.091024
Distance Squared = 2.092268, compared to 6.091024
Distance Squared = 4.780642, compared to 6.091024
Distance Squared = 0.160631, compared to 6.091024
Distance Squared = 0.144614, compared to 6.091024
Distance Squared = 3.915383, compared to 6.091024
Distance Squared = 0.560289, compared to 6.091024
Distance Squared = 4.260121, compared to 6.091024
Distance Squared = 2.219438, compared to 6.091024
Distance Squared = 0.692529, compared to 6.091024
Distance Squared = 5.833300, compared to 6.091024
Distance Squared = 0.077539, compared to 6.091024
Distance Squared = 1.860216, compared to 6.091024
Distance Squared = 5.242313, compared to 6.091024
Distance Squared = 5.901881, compared to 6.091024
Distance Squared = 2.988557, compared to 6.091024
Distance Squared = 4.406937, compared to 6.091024
Distance Squared = 2.800221, compared to 6.091024
Distance Squared = 3.466475, compared to 6.091024
Distance Squared = 4.951917, compared to 6.091024
Distance Squared = 5.001999, compared to 6.091024
Distance Squared = 4.865131, compared to 6.091024
Distance Squared = 3.649343, compared to 6.091024
Distance Squared = 3.037265, compared to 6.091024
Distance Squared = 2.924624, compared to 6.091024
Distance Squared = 2.416395, compared to 6.091024
Distance Squared = 4.253859, compared to 6.091024
Distance Squared = 0.407490, compared to 6.091024
Distance Squared = 1.251582, compared to 6.091024
Distance Squared = 3.665563, compared to 6.091024
Distance Squared = 2.039259, compared to 6.091024
Distance Squared = 2.652885, compared to 6.091024
Distance Squared = 0.071462, compared to 6.091024
Distance Squared = 3.711089, compared to 6.091024
Distance Squared = 0.365780, compared to 6.091024
Distance Squared = 0.737095, compared to 6.091024
Distance Squared = 2.078990, compared to 6.091024
Distance Squared = 4.873629, compared to 6.091024
Distance Squared = 2.292526, compared to 6.091024
Distance Squared = 1.727930, compared to 6.091024
Distance Squared = 4.986335, compared to 6.091024
Distance Squared = 4.828672, compared to 6.091024
Distance Squared = 5.515599, compared to 6.091024
Distance Squared = 1.431723, compared to 6.091024
Distance Squared = 5.271736, compared to 6.091024
Distance Squared = 4.398878, compared to 6.091024
Distance Squared = 3.007123, compared to 6.091024
Distance Squared = 0.884120, compared to 6.091024
Distance Squared = 2.560011, compared to 6.091024
Distance Squared = 5.977747, compared to 6.091024
Distance Squared = 0.680130, compared to 6.091024
Distance Squared = 3.352786, compared to 6.091024
Distance Squared = 2.402850, compared to 6.091024
Distance Squared = 0.058337, compared to 6.091024
Distance Squared = 3.727631, compared to 6.091024
Distance Squared = 1.041897, compared to 6.091024
Distance Squared = 5.356493, compared to 6.091024
Distance Squared = 1.586003, compared to 6.091024
Distance Squared = 6.067511, compared to 6.091024
Distance Squared = 5.012015, compared to 6.091024
Distance Squared = 1.788735, compared to 6.091024
Distance Squared = 2.186720, compared to 6.091024
Distance Squared = 5.347963, compared to 6.091024
Distance Squared = 4.605469, compared to 6.091024
Distance Squared = 3.464092, compared to 6.091024
Distance Squared = 4.193421, compared to 6.091024
Distance Squared = 5.811578, compared to 6.091024
Distance Squared = 1.464146, compared to 6.091024
Distance Squared = 5.879551, compared to 6.091024
Distance Squared = 0.870021, compared to 6.091024
Distance Squared = 3.436358, compared to 6.091024
Distance Squared = 0.663489, compared to 6.091024
Distance Squared = 5.573139, compared to 6.091024
Distance Squared = 4.376877, compared to 6.091024
Distance Squared = 3.239199, compared to 6.091024
Distance Squared = 5.643259, compared to 6.091024
Distance Squared = 2.788317, compared to 6.091024
Distance Squared = 2.223036, compared to 6.091024
Distance Squared = 5.936271, compared to 6.091024
Distance Squared = 0.093518, compared to 6.091024
Distance Squared = 2.307104, compared to 6.091024
Distance Squared = 5.128073, compared to 6.091024
Distance Squared = 3.535481, compared to 6.091024
Distance Squared = 2.540860, compared to 6.091024
Distance Squared = 4.537447, compared to 6.091024
Distance Squared = 0.494283, compared to 6.091024
Distance Squared = 0.184626, compared to 6.091024
Distance Squared = 1.628271, compared to 6.091024
Distance Squared = 2.290086, compared to 6.091024
Distance Squared = 0.404814, compared to 6.091024
Distance Squared = 1.435104, compared to 6.091024
Distance Squared = 3.339865, compared to 6.091024
Distance Squared = 1.210158, compared to 6.091024
Distance Squared = 1.443215, compared to 6.091024
Distance Squared = 1.305442, compared to 6.091024
Distance Squared = 4.769372, compared to 6.091024
Distance Squared = 6.085993, compared to 6.091024
Distance Squared = 1.908240, compared to 6.091024
Distance Squared = 1.947216, compared to 6.091024
Distance Squared = 2.908573, compared to 6.091024
Distance Squared = 5.441197, compared to 6.091024
Distance Squared = 4.419562, compared to 6.091024
Distance Squared = 2.485206, compared to 6.091024
Distance Squared = 4.482658, compared to 6.091024
Distance Squared = 0.264468, compared to 6.091024
Distance Squared = 4.255307, compared to 6.091024
Distance Squared = 0.415249, compared to 6.091024
Distance Squared = 1.730844, compared to 6.091024
Distance Squared = 3.777118, compared to 6.091024
Distance Squared = 1.395998, compared to 6.091024
Distance Squared = 3.180778, compared to 6.091024
Distance Squared = 4.687532, compared to 6.091024
Distance Squared = 1.385289, compared to 6.091024
Distance Squared = 5.380566, compared to 6.091024
Distance Squared = 3.106677, compared to 6.091024
Distance Squared = 1.674820, compared to 6.091024
Distance Squared = 5.799496, compared to 6.091024
Distance Squared = 0.669011, compared to 6.091024
Distance Squared = 3.827809, compared to 6.091024
Distance Squared = 3.462465, compared to 6.091024
Distance Squared = 0.304013, compared to 6.091024
Distance Squared = 6.008370, compared to 6.091024
Distance Squared = 2.041886, compared to 6.091024
Distance Squared = 4.736107, compared to 6.091024
Distance Squared = 3.717569, compared to 6.091024
Distance Squared = 3.096633, compared to 6.091024
Distance Squared = 5.881763, compared to 6.091024
Distance Squared = 5.249467, compared to 6.091024
Distance Squared = 4.614083, compared to 6.091024
Distance Squared = 2.795966, compared to 6.091024
Distance Squared = 2.320809, compared to 6.091024
Distance Squared = 1.934894, compared to 6.091024
Distance Squared = 5.134521, compared to 6.091024
Distance Squared = 2.342110, compared to 6.091024
Distance Squared = 4.058608, compared to 6.091024
Distance Squared = 5.653170, compared to 6.091024
Distance Squared = 4.632671, compared to 6.091024
Distance Squared = 1.356150, compared to 6.091024
Distance Squared = 4.146107, compared to 6.091024
Distance Squared = 4.946499, compared to 6.091024
Distance Squared = 0.057296, compared to 6.091024
Distance Squared = 5.665567, compared to 6.091024
Distance Squared = 1.661325, compared to 6.091024
Distance Squared = 3.195428, compared to 6.091024
Distance Squared = 1.275511, compared to 6.091024
Distance Squared = 5.055251, compared to 6.091024
Distance Squared = 2.436118, compared to 6.091024
Distance Squared = 1.412877, compared to 6.091024
Distance Squared = 3.275477, compared to 6.091024
Distance Squared = 1.867841, compared to 6.091024
Distance Squared = 0.606347, compared to 6.091024
Distance Squared = 4.113898, compared to 6.091024
Distance Squared = 3.750719, compared to 6.091024
Distance Squared = 1.336381, compared to 6.091024
Distance Squared = 4.498085, compared to 6.091024
Distance Squared = 2.517777, compared to 6.091024
Distance Squared = 0.859407, compared to 6.091024
Distance Squared = 0.778975, compared to 6.091024
Distance Squared = 1.080432, compared to 6.091024
Distance Squared = 5.701368, compared to 6.091024
Distance Squared = 4.462258, compared to 6.091024
Distance Squared = 1.122936, compared to 6.091024
Distance Squared = 4.963339, compared to 6.091024
Distance Squared = 0.819784, compared to 6.091024
Distance Squared = 5.913157, compared to 6.091024
Distance Squared = 1.062216, compared to 6.091024
Distance Squared = 0.949451, compared to 6.091024
Distance Squared = 3.828309, compared to 6.091024
Distance Squared = 0.574290, compared to 6.091024
Distance Squared = 4.642505, compared to 6.091024
Distance Squared = 4.506302, compared to 6.091024
Distance Squared = 3.591399, compared to 6.091024
Distance Squared = 1.441717, compared to 6.091024
Distance Squared = 2.017835, compared to 6.091024
Distance Squared = 3.633999, compared to 6.091024
Distance Squared = 4.511417, compared to 6.091024
Distance Squared = 0.264370, compared to 6.091024
Distance Squared = 4.189527, compared to 6.091024
Distance Squared = 4.910866, compared to 6.091024
Distance Squared = 6.026237, compared to 6.091024
Distance Squared = 0.505045, compared to 6.091024
Distance Squared = 3.536623, compared to 6.091024
Distance Squared = 1.031123, compared to 6.091024
Distance Squared = 3.881174, compared to 6.091024
Distance Squared = 0.919806, compared to 6.091024
Distance Squared = 3.711819, compared to 6.091024
Distance Squared = 1.327298, compared to 6.091024
Distance Squared = 5.622386, compared to 6.091024
Distance Squared = 0.181299, compared to 6.091024
Distance Squared = 0.055721, compared to 6.091024
Distance Squared = 1.727253, compared to 6.091024
Distance Squared = 4.225108, compared to 6.091024
Distance Squared = 0.909044, compared to 6.091024
Distance Squared = 4.778265, compared to 6.091024
Distance Squared = 4.462775, compared to 6.091024
Distance Squared = 1.361809, compared to 6.091024
Distance Squared = 0.258669, compared to 6.091024
Distance Squared = 3.370390, compared to 6.091024
Distance Squared = 3.000265, compared to 6.091024
Distance Squared = 3.180274, compared to 6.091024
Distance Squared = 0.027908, compared to 6.091024
Distance Squared = 4.602730, compared to 6.091024
Distance Squared = 1.358070, compared to 6.091024
Distance Squared = 1.433731, compared to 6.091024
Distance Squared = 0.183466, compared to 6.091024
Distance Squared = 1.856222, compared to 6.091024
Distance Squared = 3.777610, compared to 6.091024
Distance Squared = 0.989008, compared to 6.091024
Distance Squared = 4.353827, compared to 6.091024
Distance Squared = 4.978282, compared to 6.091024
Distance Squared = 5.551782, compared to 6.091024
Distance Squared = 3.790721, compared to 6.091024
Distance Squared = 1.443000, compared to 6.091024
Distance Squared = 5.455827, compared to 6.091024
Distance Squared = 1.507104, compared to 6.091024
Distance Squared = 0.400115, compared to 6.091024
Distance Squared = 3.094127, compared to 6.091024
Distance Squared = 5.031665, compared to 6.091024
Distance Squared = 0.856459, compared to 6.091024
Distance Squared = 3.077237, compared to 6.091024
Distance Squared = 2.177313, compared to 6.091024
Distance Squared = 5.286692, compared to 6.091024
Distance Squared = 1.186048, compared to 6.091024
Distance Squared = 5.654135, compared to 6.091024
Distance Squared = 5.114060, compared to 6.091024
Distance Squared = 4.862173, compared to 6.091024
Distance Squared = 3.564998, compared to 6.091024
Distance Squared = 1.168878, compared to 6.091024
Distance Squared = 3.161094, compared to 6.091024
Distance Squared = 0.705530, compared to 6.091024
Distance Squared = 0.758746, compared to 6.091024
Distance Squared = 0.386374, compared to 6.091024
Distance Squared = 5.046998, compared to 6.091024
Distance Squared = 3.277165, compared to 6.091024
Distance Squared = 2.110801, compared to 6.091024
Distance Squared = 6.090972, compared to 6.091024
Distance Squared = 0.110105, compared to 6.091024
Distance Squared = 3.835442, compared to 6.091024
Distance Squared = 1.109038, compared to 6.091024
Distance Squared = 2.161831, compared to 6.091024
Distance Squared = 1.955641, compared to 6.091024
Distance Squared = 3.576691, compared to 6.091024
Distance Squared = 1.044926, compared to 6.091024
Distance Squared = 4.240445, compared to 6.091024
Distance Squared = 1.604894, compared to 6.091024
Distance Squared = 3.777471, compared to 6.091024
Distance Squared = 1.721165, compared to 6.091024
Distance Squared = 2.616709, compared to 6.091024
Distance Squared = 2.183825, compared to 6.091024
Distance Squared = 1.515322, compared to 6.091024
Distance Squared = 2.259498, compared to 6.091024
Distance Squared = 0.633979, compared to 6.091024
Distance Squared = 2.980900, compared to 6.091024
Distance Squared = 3.875707, compared to 6.091024
Distance Squared = 5.591246, compared to 6.091024
Distance Squared = 4.678480, compared to 6.091024
Distance Squared = 3.567364, compared to 6.091024
Distance Squared = 3.265731, compared to 6.091024
Distance Squared = 1.813676, compared to 6.091024
Distance Squared = 2.213340, compared to 6.091024
Distance Squared = 3.837626, compared to 6.091024
Distance Squared = 3.317499, compared to 6.091024
Distance Squared = 1.247787, compared to 6.091024
Distance Squared = 1.047283, compared to 6.091024
Distance Squared = 0.566223, compared to 6.091024
Distance Squared = 1.572776, compared to 6.091024
Distance Squared = 2.976302, compared to 6.091024
Distance Squared = 0.981564, compared to 6.091024
Distance Squared = 4.175342, compared to 6.091024
Distance Squared = 6.000856, compared to 6.091024
Distance Squared = 2.571498, compared to 6.091024
Distance Squared = 1.996572, compared to 6.091024
Distance Squared = 4.685650, compared to 6.091024
Distance Squared = 1.596935, compared to 6.091024
Distance Squared = 3.448410, compared to 6.091024
Distance Squared = 0.526158, compared to 6.091024
Distance Squared = 3.914785, compared to 6.091024
Distance Squared = 4.012397, compared to 6.091024
Distance Squared = 1.506855, compared to 6.091024
Distance Squared = 5.078295, compared to 6.091024
Distance Squared = 0.609647, compared to 6.091024
Distance Squared = 0.319398, compared to 6.091024
Distance Squared = 1.773625, compared to 6.091024
Distance Squared = 1.383131, compared to 6.091024
Distance Squared = 3.145181, compared to 6.091024
Distance Squared = 3.470461, compared to 6.091024
Distance Squared = 1.785750, compared to 6.091024
Distance Squared = 3.681412, compared to 6.091024
Distance Squared = 2.966248, compared to 6.091024
Distance Squared = 2.358052, compared to 6.091024
Distance Squared = 4.018258, compared to 6.091024
Distance Squared = 1.506721, compared to 6.091024
Distance Squared = 4.310797, compared to 6.091024
Distance Squared = 0.390541, compared to 6.091024
Distance Squared = 2.738915, compared to 6.091024
Distance Squared = 5.985401, compared to 6.091024
Distance Squared = 4.040235, compared to 6.091024
Distance Squared = 5.952930, compared to 6.091024
Distance Squared = 2.210148, compared to 6.091024
Distance Squared = 1.633880, compared to 6.091024
Distance Squared = 4.317321, compared to 6.091024
Distance Squared = 3.459468, compared to 6.091024
Distance Squared = 3.023975, compared to 6.091024
Distance Squared = 5.193795, compared to 6.091024
Distance Squared = 3.366292, compared to 6.091024
Distance Squared = 1.637213, compared to 6.091024
Distance Squared = 0.420761, compared to 6.091024
Distance Squared = 3.995722, compared to 6.091024
Distance Squared = 3.823579, compared to 6.091024
Distance Squared = 5.476041, compared to 6.091024
Distance Squared = 3.847568, compared to 6.091024
Distance Squared = 2.557199, compared to 6.091024
Distance Squared = 1.169384, compared to 6.091024
Distance Squared = 2.710092, compared to 6.091024
Distance Squared = 5.180217, compared to 6.091024
Distance Squared = 3.843596, compared to 6.091024
Distance Squared = 4.710666, compared to 6.091024
Distance Squared = 4.083374, compared to 6.091024
Distance Squared = 2.029249, compared to 6.091024
Distance Squared = 1.346463, compared to 6.091024
Distance Squared = 5.234719, compared to 6.091024
Distance Squared = 2.309381, compared to 6.091024
Distance Squared = 5.879502, compared to 6.091024
Distance Squared = 2.977858, compared to 6.091024
Distance Squared = 3.283670, compared to 6.091024
Distance Squared = 2.337006, compared to 6.091024
Distance Squared = 1.425018, compared to 6.091024
Distance Squared = 4.949958, compared to 6.091024
Distance Squared = 2.027279, compared to 6.091024
Distance Squared = 5.368205, compared to 6.091024
Distance Squared = 3.490574, compared to 6.091024
Distance Squared = 1.536177, compared to 6.091024
Distance Squared = 5.414913, compared to 6.091024
Distance Squared = 0.764828, compared to 6.091024
Distance Squared = 1.731386, compared to 6.091024
Distance Squared = 1.106455, compared to 6.091024
Distance Squared = 5.156274, compared to 6.091024
Distance Squared = 1.626632, compared to 6.091024
Distance Squared = 3.613811, compared to 6.091024
Distance Squared = 5.443126, compared to 6.091024
Distance Squared = 4.334943, compared to 6.091024
Distance Squared = 2.513527, compared to 6.091024
Distance Squared = 4.157605, compared to 6.091024
Distance Squared = 1.035660, compared to 6.091024
Distance Squared = 1.830982, compared to 6.091024
Distance Squared = 1.372707, compared to 6.091024
Distance Squared = 5.540600, compared to 6.091024
Distance Squared = 0.684213, compared to 6.091024
Distance Squared = 1.636909, compared to 6.091024
Distance Squared = 1.685948, compared to 6.091024
Distance Squared = 4.750088, compared to 6.091024
Distance Squared = 3.584114, compared to 6.091024
Distance Squared = 0.323734, compared to 6.091024
Distance Squared = 0.107637, compared to 6.091024
Distance Squared = 3.013159, compared to 6.091024
Distance Squared = 5.933989, compared to 6.091024
Distance Squared = 0.510273, compared to 6.091024
Distance Squared = 2.679165, compared to 6.091024
Distance Squared = 2.253899, compared to 6.091024
Distance Squared = 3.025198, compared to 6.091024
Distance Squared = 2.570608, compared to 6.091024
Distance Squared = 1.518503, compared to 6.091024
Distance Squared = 0.148743, compared to 6.091024
Distance Squared = 3.279888, compared to 6.091024
Distance Squared = 0.240885, compared to 6.091024
Distance Squared = 5.613495, compared to 6.091024
Distance Squared = 0.706170, compared to 6.091024
Distance Squared = 2.662684, compared to 6.091024
Distance Squared = 4.537038, compared to 6.091024
Distance Squared = 1.136201, compared to 6.091024
Distance Squared = 3.538771, compared to 6.091024
Distance Squared = 3.923199, compared to 6.091024
Distance Squared = 0.482482, compared to 6.091024
Distance Squared = 5.789411, compared to 6.091024
Distance Squared = 1.656090, compared to 6.091024
Distance Squared = 3.789635, compared to 6.091024
Distance Squared = 0.349458, compared to 6.091024
Distance Squared = 2.155572, compared to 6.091024
Distance Squared = 5.081188, compared to 6.091024
Distance Squared = 2.792170, compared to 6.091024
Distance Squared = 2.519708, compared to 6.091024
Distance Squared = 5.274687, compared to 6.091024
Distance Squared = 2.393673, compared to 6.091024
Distance Squared = 3.247523, compared to 6.091024
Distance Squared = 3.591501, compared to 6.091024
Distance Squared = 5.749470, compared to 6.091024
Distance Squared = 1.650282, compared to 6.091024
Distance Squared = 0.906235, compared to 6.091024
Distance Squared = 5.000571, compared to 6.091024
Distance Squared = 1.215122, compared to 6.091024
Distance Squared = 1.071240, compared to 6.091024
Distance Squared = 2.162606, compared to 6.091024
Distance Squared = 1.247956, compared to 6.091024
Distance Squared = 3.410922, compared to 6.091024
Distance Squared = 4.004251, compared to 6.091024
Distance Squared = 3.358137, compared to 6.091024
Distance Squared = 0.441939, compared to 6.091024
Distance Squared = 5.440383, compared to 6.091024
Distance Squared = 4.337735, compared to 6.091024
Distance Squared = 4.562213, compared to 6.091024
Distance Squared = 2.263646, compared to 6.091024
Distance Squared = 1.958317, compared to 6.091024
Distance Squared = 5.787264, compared to 6.091024
Distance Squared = 6.058596, compared to 6.091024
Distance Squared = 1.647733, compared to 6.091024
Distance Squared = 5.951057, compared to 6.091024
Distance Squared = 0.841320, compared to 6.091024
Distance Squared = 3.170499, compared to 6.091024
Distance Squared = 3.117894, compared to 6.091024
Distance Squared = 1.433514, compared to 6.091024
Distance Squared = 0.816328, compared to 6.091024
Distance Squared = 2.956479, compared to 6.091024
Distance Squared = 0.658463, compared to 6.091024
Distance Squared = 1.735843, compared to 6.091024
Distance Squared = 4.672262, compared to 6.091024
Distance Squared = 5.258506, compared to 6.091024
Distance Squared = 2.753202, compared to 6.091024
Distance Squared = 2.374871, compared to 6.091024
Distance Squared = 3.251046, compared to 6.091024
Distance Squared = 2.448340, compared to 6.091024
